user_id,course_id,user_index,course_index,preference
U_36060,C_707081,21,17,1.53
U_36060,C_735239,21,135,1.08
U_36088,C_854846,511,387,2.91
U_36088,C_682648,511,420,2.88
U_36122,C_696942,115,22,2.55
U_36122,C_681696,115,936,2.49
U_36128,C_788575,1368,49,3.0
U_36205,C_784172,997,438,2.97
U_36232,C_707073,233,817,2.76
U_36240,C_682314,102,290,2.76
U_36240,C_680752,102,262,2.7
U_36240,C_696956,102,425,2.37
U_36449,C_948412,428,183,2.97
U_36449,C_735157,428,28,2.85
U_36449,C_696746,428,119,2.82
U_36501,C_876712,998,1033,2.97
U_36639,C_707038,177,114,2.94
U_36667,C_916828,50,35,2.88
U_36667,C_735269,50,274,2.85
U_36667,C_934526,50,205,2.67
U_36667,C_1899192,50,736,2.25
U_36667,C_697270,50,146,1.86
U_36686,C_735351,429,7,3.0
U_36686,C_696908,429,44,2.94
U_36686,C_676683,429,11,2.88
U_36686,C_677043,429,407,2.85
U_36687,C_735069,72,1245,2.61
U_36687,C_682476,72,1184,2.49
U_36717,C_696922,1371,23,3.0
U_36741,C_769293,209,507,2.91
U_36741,C_677146,209,32,2.88
U_36741,C_697797,209,69,2.73
U_36764,C_697176,129,227,2.97
U_36764,C_697149,129,68,2.94
U_36764,C_696980,129,195,2.73
U_36764,C_735288,129,330,2.49
U_36812,C_948423,366,343,2.97
U_37278,C_697026,1378,134,3.0
U_37280,C_697360,1004,160,3.0
U_37284,C_735157,210,28,2.88
U_37284,C_881478,210,302,2.79
U_37336,C_735351,1380,7,3.0
U_37336,C_934510,1380,445,2.97
U_37569,C_947252,432,60,2.91
U_37569,C_879111,432,514,2.85
U_37603,C_697293,303,27,3.0
U_37603,C_756654,303,436,2.97
U_37603,C_696946,303,120,2.88
U_37638,C_931245,632,204,2.91
U_37645,C_782490,1008,82,3.0
U_37651,C_697270,633,146,2.94
U_37656,C_676685,304,631,2.94
U_37656,C_681114,304,928,2.91
U_37656,C_677241,304,905,2.82
U_37660,C_916828,234,35,2.97
U_37660,C_694136,234,15,2.88
U_37666,C_697791,6,2,2.94
U_37666,C_707112,6,692,2.19
U_37666,C_681355,6,242,2.04
U_37666,C_680927,6,469,1.65
U_37666,C_734035,6,432,1.0
U_37666,C_681049,6,1150,1.0
U_37666,C_680943,6,1140,1.0
U_37666,C_682713,6,790,1.0
U_37666,C_936943,6,718,1.0
U_37666,C_948468,6,61,1.0
U_37666,C_947252,6,60,1.0
U_37666,C_948251,6,1056,1.0
U_37666,C_948412,6,183,1.0
U_37666,C_754897,6,1012,1.0
U_37738,C_934520,772,391,2.94
U_37748,C_680762,1009,37,2.97
U_37749,C_674903,773,18,3.0
U_37757,C_682546,193,131,2.79
U_37757,C_735241,193,201,2.61
U_37811,C_707119,1390,70,2.97
U_37914,C_681715,166,655,3.0
U_37914,C_682345,166,130,2.82
U_37914,C_696724,166,16,2.55
U_37962,C_1527465,305,238,3.0
U_37962,C_674903,305,18,2.94
U_38009,C_680759,167,91,2.97
U_38009,C_680757,167,264,2.94
U_38012,C_696976,634,122,3.0
U_38012,C_769273,634,1269,2.94
U_38042,C_948411,306,138,2.94
U_38042,C_682771,306,1197,2.73
U_38075,C_735094,329,1003,2.97
U_38075,C_696740,329,63,2.76
U_38112,C_697381,10,81,2.85
U_38112,C_682702,10,111,2.61
U_38112,C_947258,10,721,2.4
U_38112,C_682742,10,421,1.98
U_38112,C_735351,10,7,1.83
U_38112,C_696884,10,581,1.02
U_38112,C_749769,10,148,1.0
U_38112,C_735308,10,1009,1.0
U_38112,C_677093,10,213,1.0
U_38241,C_676913,1395,75,2.97
U_38258,C_697117,58,65,2.94
U_38258,C_801420,58,59,2.7
U_38258,C_676820,58,256,2.52
U_38258,C_682259,58,478,2.37
U_38258,C_948419,58,150,2.22
U_38258,C_697585,58,813,1.95
U_38307,C_682457,635,781,2.97
U_38342,C_677218,1396,154,3.0
U_38375,C_682308,211,268,2.7
U_38395,C_680754,178,240,2.85
U_38395,C_697068,178,24,2.64
U_38414,C_694136,179,15,2.88
U_38414,C_898359,179,338,2.73
U_38416,C_682324,369,291,2.79
U_38476,C_770738,778,19,2.91
U_38595,C_801443,515,509,3.0
U_38627,C_682400,51,481,2.82
U_38627,C_682750,51,954,2.73
U_38627,C_707112,51,692,2.55
U_38627,C_680803,51,355,2.49
U_38627,C_696925,51,1218,2.46
U_38627,C_799783,51,708,2.43
U_38627,C_866164,51,235,2.31
U_38627,C_681452,51,358,2.25
U_38627,C_682170,51,417,2.16
U_38727,C_756591,516,1667,2.94
U_39042,C_697188,308,34,2.97
U_39042,C_674938,308,211,2.88
U_39113,C_697212,1018,1623,2.94
U_39169,C_674938,780,211,3.0
U_39169,C_948209,780,74,2.91
U_39190,C_697091,154,79,2.97
U_39190,C_707031,154,6,2.67
U_39289,C_682400,781,481,2.91
U_39306,C_697791,181,2,2.64
U_39308,C_760442,1401,123,2.97
U_39388,C_697034,1021,12,3.0
U_39388,C_947252,1021,60,2.97
U_39404,C_697797,1402,69,2.97
U_39447,C_677038,1022,98,2.97
U_39859,C_696968,1403,25,3.0
U_39859,C_1704762,1403,863,2.97
U_39974,C_955163,331,20,2.97
U_39974,C_881485,331,149,2.94
U_39992,C_707031,213,6,2.91
U_40015,C_696994,1404,0,3.0
U_40256,C_1428968,94,14,3.0
U_11736,C_879040,281,21,2.82
U_20287,C_1731881,47,1349,2.52
U_24441,C_682750,26,954,1.77
U_25653,C_854855,322,137,2.79
U_29191,C_696927,263,52,2.85
U_30626,C_696724,53,16,2.73
U_35676,C_680754,301,240,2.94
U_38258,C_696855,58,57,2.88
U_40256,C_898359,94,338,2.58
U_40256,C_1767126,94,344,2.34
U_40386,C_677142,1407,1130,2.97
U_24,C_597314,52,1119,3.0
U_24,C_808654,52,598,2.67
U_24,C_707456,52,231,2.43
U_24,C_1836502,52,347,2.07
U_53,C_682164,522,770,2.94
U_53,C_1836502,522,347,2.88
U_54,C_697791,524,2,2.88
U_54,C_1793742,524,1089,2.85
U_69,C_584329,534,1480,3.0
U_69,C_679390,534,190,2.91
U_104,C_677018,1085,742,3.0
U_105,C_697401,98,430,2.46
U_105,C_734050,98,1643,2.4
U_105,C_676664,98,64,2.28
U_112,C_788575,37,49,2.85
U_112,C_696679,37,5,2.73
U_112,C_819285,37,333,2.58
U_112,C_1410126,37,1059,1.86
U_112,C_682469,37,319,1.74
U_146,C_766203,461,332,2.97
U_151,C_676969,1141,90,2.97
U_153,C_696724,867,16,3.0
U_170,C_676932,877,4,3.0
U_172,C_697791,158,2,2.94
U_172,C_682713,158,790,2.79
U_184,C_735157,695,28,3.0
U_184,C_696700,695,3,2.91
U_189,C_682155,148,362,2.91
U_189,C_746971,148,595,2.88
U_191,C_676673,25,141,2.94
U_191,C_707031,25,6,2.16
U_191,C_696903,25,969,1.74
U_191,C_1159827,25,860,1.71
U_191,C_697179,25,812,1.62
U_191,C_677045,25,76,1.53
U_191,C_1793742,25,1089,1.41
U_191,C_948419,25,150,1.26
U_196,C_789278,700,277,2.94
U_197,C_948415,403,139,2.88
U_205,C_707054,317,689,2.94
U_217,C_697748,584,73,3.0
U_242,C_883345,910,1,2.97
U_243,C_1738993,1230,166,3.0
U_243,C_694136,1230,15,2.97
U_274,C_697208,734,159,3.0
U_300,C_680884,959,357,3.0
U_300,C_682256,959,267,2.94
U_412,C_680881,641,356,2.94
U_437,C_696679,1414,5,2.97
U_457,C_735107,1415,377,3.0
U_463,C_697039,787,92,2.94
U_464,C_696700,436,3,2.97
U_464,C_799800,436,95,2.91
U_469,C_697130,1419,38,3.0
U_514,C_697791,309,2,2.97
U_514,C_707081,309,17,2.82
U_531,C_696939,1428,145,3.0
U_576,C_948417,1038,140,2.94
U_670,C_735155,110,433,2.94
U_670,C_1756063,110,208,2.79
U_670,C_1767126,110,344,2.76
U_670,C_1894914,110,1422,2.43
U_670,C_1941018,110,1434,1.86
U_670,C_2111790,110,1444,1.74
U_777,C_696922,1459,23,2.97
U_783,C_947253,1050,237,2.94
U_796,C_1806527,73,116,3.0
U_796,C_694136,73,15,2.67
U_796,C_1780261,73,1399,2.4
U_796,C_1898449,73,1424,2.34
U_796,C_883345,73,1,2.25
U_817,C_879040,96,21,2.61
U_835,C_1997524,656,625,2.88
U_922,C_770738,1479,19,2.97
U_964,C_696729,538,156,2.97
U_974,C_677218,217,154,2.79
U_974,C_682308,217,268,2.76
U_974,C_680814,217,466,2.73
U_976,C_734011,1493,85,2.97
U_977,C_948421,1494,521,2.97
U_1052,C_681448,22,1536,2.91
U_1052,C_680779,22,536,2.55
U_1052,C_1720764,22,1347,2.25
U_1052,C_685689,22,174,2.01
U_1052,C_1891038,22,1421,1.77
U_1052,C_697284,22,686,1.59
U_1052,C_1824376,22,1093,1.41
U_1052,C_696988,22,677,1.17
U_1052,C_2033947,22,1110,1.0
U_1070,C_746997,450,48,3.0
U_1071,C_676937,280,30,2.76
U_1165,C_680968,62,646,2.85
U_1165,C_1214863,62,861,1.98
U_1184,C_681754,833,243,2.97
U_1193,C_697117,282,65,3.0
U_1193,C_676902,282,257,2.88
U_1193,C_677136,282,167,2.79
U_1205,C_674920,1113,10,3.0
U_1206,C_879040,553,21,2.97
U_1216,C_677146,555,32,3.0
U_1257,C_810834,557,1683,2.88
U_1257,C_696729,557,156,2.85
U_1290,C_1428968,845,14,2.94
U_1325,C_1792250,458,346,2.91
U_1355,C_862967,674,513,3.0
U_1359,C_1784414,283,1088,3.0
U_1359,C_697821,283,13,2.79
U_1361,C_707119,147,70,2.7
U_1420,C_681671,1126,266,3.0
U_1461,C_677146,343,32,2.94
U_1481,C_682457,126,781,2.67
U_1481,C_681071,126,1516,2.46
U_1485,C_735155,396,433,3.0
U_1485,C_697075,396,104,2.82
U_1513,C_948153,564,519,2.88
U_1539,C_948468,681,61,2.94
U_1539,C_1765606,681,209,2.91
U_1542,C_677095,465,128,2.97
U_1542,C_676683,465,11,2.88
U_1547,C_677241,199,905,2.7
U_1551,C_881436,565,710,2.97
U_1581,C_696821,1149,323,3.0
U_1603,C_955163,346,20,2.85
U_1626,C_696720,45,321,2.64
U_1626,C_697754,45,1238,2.55
U_1626,C_682226,45,940,2.43
U_1626,C_735377,45,594,2.4
U_1626,C_676651,45,97,2.28
U_1626,C_696993,45,492,2.25
U_1626,C_1741536,45,1355,1.95
U_1626,C_1755891,45,1361,1.8
U_1626,C_857825,45,441,1.77
U_1635,C_735351,685,7,2.94
U_1639,C_696679,686,5,3.0
U_1663,C_677110,874,316,2.97
U_1684,C_2316356,251,893,2.82
U_1691,C_845673,468,709,2.91
U_1755,C_943270,470,1305,2.91
U_1758,C_749769,36,148,3.0
U_1758,C_694143,36,133,2.91
U_1758,C_1025064,36,614,2.79
U_1758,C_854832,36,87,2.49
U_1758,C_677136,36,167,2.37
U_1758,C_770784,36,46,2.16
U_1758,C_1776316,36,400,2.01
U_1758,C_682713,36,790,1.59
U_1758,C_697117,36,65,1.53
U_1819,C_682228,185,771,2.79
U_1819,C_679148,185,745,2.61
U_1826,C_696700,46,3,2.94
U_1826,C_682358,46,775,2.49
U_1826,C_682460,46,1569,2.25
U_1826,C_682671,46,194,2.22
U_1826,C_680792,46,910,1.98
U_1826,C_676902,46,257,1.77
U_1929,C_681255,576,109,2.97
U_1953,C_697188,699,34,3.0
U_1953,C_943271,699,1049,2.97
U_1953,C_682466,699,102,2.94
U_1982,C_697069,893,72,2.97
U_2059,C_696679,159,5,2.97
U_2059,C_911168,159,516,2.91
U_2059,C_854855,159,137,2.79
U_2059,C_697117,159,65,2.58
U_2060,C_696740,318,63,3.0
U_2060,C_697236,318,26,2.88
U_2123,C_735378,899,500,3.0
U_2252,C_682387,903,777,2.97
U_2281,C_1428968,1214,14,2.97
U_2325,C_948412,30,183,3.0
U_2325,C_682314,30,290,2.31
U_2325,C_782490,30,82,2.22
U_2325,C_697360,30,160,2.01
U_2325,C_746960,30,1255,1.59
U_2338,C_1748240,587,188,3.0
U_2338,C_676932,587,4,2.97
U_2338,C_680762,587,37,2.91
U_2452,C_801420,100,59,2.97
U_2452,C_697684,100,271,2.91
U_2545,C_883345,412,1,3.0
U_2561,C_676656,725,88,2.97
U_2617,C_735157,228,28,2.88
U_2730,C_682546,65,131,2.58
U_2730,C_674914,65,526,2.49
U_2730,C_682466,65,102,2.07
U_2744,C_677130,607,129,3.0
U_2789,C_707456,1283,231,3.0
U_2862,C_676966,949,634,2.94
U_2927,C_735239,954,135,2.97
U_2980,C_947794,93,609,2.58
U_2980,C_697130,93,38,2.52
U_2980,C_854839,93,50,2.46
U_2980,C_696700,93,3,2.43
U_3079,C_854667,495,1695,2.94
U_3079,C_697161,495,326,2.91
U_3084,C_681671,747,266,2.91
U_3112,C_948408,19,206,2.31
U_3112,C_819285,19,333,2.04
U_3112,C_676913,19,75,1.89
U_3112,C_1794464,19,9,1.8
U_3112,C_947252,19,60,1.53
U_3112,C_697267,19,588,1.35
U_3112,C_680777,19,142,1.2
U_3112,C_676681,19,740,1.14
U_3112,C_697045,19,586,1.05
U_3112,C_696555,19,221,1.02
U_3112,C_943250,19,83,1.0
U_3145,C_697032,967,45,3.0
U_3170,C_682195,970,217,3.0
U_3213,C_697110,418,496,2.85
U_3217,C_696700,101,3,2.82
U_3217,C_674903,101,18,2.79
U_3217,C_676686,101,89,2.4
U_3345,C_682485,1339,55,3.0
U_3403,C_1771179,31,345,2.58
U_3403,C_682280,31,1559,2.46
U_3403,C_734049,31,695,2.37
U_3403,C_682269,31,773,2.07
U_3403,C_1750781,31,1074,1.68
U_3403,C_696972,31,179,1.56
U_3403,C_934526,31,205,1.5
U_3403,C_696724,31,16,1.38
U_3428,C_881462,136,711,2.76
U_3428,C_680745,136,54,2.73
U_3428,C_676664,136,64,2.7
U_3446,C_735351,43,7,2.79
U_3446,C_680730,43,170,2.76
U_3446,C_682819,43,793,2.73
U_3446,C_696897,43,224,2.34
U_3446,C_799800,43,95,2.1
U_3446,C_697039,43,92,1.89
U_3450,C_770784,421,46,2.94
U_3450,C_735030,421,999,2.88
U_3498,C_1755958,623,1368,2.91
U_3508,C_680830,505,642,2.85
U_3509,C_735351,44,7,2.28
U_3509,C_1778561,44,1396,1.89
U_3509,C_1750781,44,1074,1.86
U_3509,C_697025,44,103,1.77
U_3509,C_680821,44,318,1.68
U_3509,C_2302877,44,892,1.65
U_3607,C_735351,769,7,2.97
U_3633,C_707127,770,163,2.94
U_3652,C_677083,61,459,3.0
U_3652,C_697407,61,375,2.64
U_3652,C_696872,61,1611,2.07
U_3715,C_680730,137,170,2.94
U_3715,C_674920,137,10,2.85
U_3715,C_734015,137,1243,2.82
U_3715,C_697106,137,495,2.67
U_3717,C_707031,122,6,2.88
U_3717,C_682137,122,416,2.67
U_3717,C_696918,122,249,2.55
U_3731,C_676683,1379,11,3.0
U_3793,C_677192,1391,1132,3.0
U_3817,C_948209,1393,74,2.97
U_3850,C_697395,212,229,2.82
U_3851,C_696918,779,249,2.94
U_3866,C_697405,180,58,2.7
U_3930,C_697791,517,2,2.97
U_3930,C_780629,517,253,2.91
U_3936,C_735046,182,200,2.88
U_4117,C_948409,123,96,2.73
U_4117,C_1017419,123,725,2.58
U_4136,C_697405,1410,58,3.0
U_4154,C_813434,518,830,2.94
U_4154,C_696892,518,324,2.88
U_4154,C_682624,518,293,2.85
U_4178,C_674920,1412,10,2.97
U_4235,C_749769,269,148,2.73
U_4243,C_707032,95,94,2.67
U_4367,C_879054,155,301,2.82
U_4381,C_797938,156,232,2.97
U_4381,C_1647264,156,452,2.82
U_4381,C_682742,156,421,2.55
U_4381,C_947773,156,446,2.52
U_4426,C_676651,1025,97,2.97
U_4528,C_694168,435,797,3.0
U_4566,C_629559,519,8,2.88
U_4712,C_770784,788,46,2.97
U_4712,C_696554,788,56,2.91
U_4728,C_1828106,124,1094,2.55
U_4816,C_948409,1421,96,2.97
U_4831,C_696927,376,52,2.94
U_4831,C_879040,376,21,2.85
U_4831,C_947252,376,60,2.82
U_4847,C_707089,169,993,2.94
U_4847,C_674910,169,210,2.91
U_4847,C_677130,169,129,2.85
U_4847,C_680777,169,142,2.82
U_4898,C_677009,138,898,2.76
U_4908,C_782490,29,82,2.94
U_4908,C_676651,29,97,2.61
U_4908,C_676662,29,152,2.46
U_4908,C_676649,29,84,2.37
U_4908,C_735288,29,330,2.31
U_4908,C_707081,29,17,2.28
U_4908,C_697039,29,92,2.04
U_4908,C_677018,29,742,1.71
U_4908,C_1025079,29,1057,1.32
U_4927,C_854871,791,600,2.97
U_4927,C_677038,791,98,2.91
U_4982,C_1792250,1422,346,2.97
U_4992,C_697828,139,93,2.49
U_5034,C_697034,140,12,2.88
U_5034,C_676917,140,314,2.7
U_5064,C_770751,793,203,2.94
U_5064,C_697165,793,158,2.91
U_5065,C_677045,270,76,2.94
U_5065,C_1836502,270,347,2.7
U_5068,C_1017419,521,725,2.85
U_5188,C_801420,1033,59,3.0
U_5213,C_676696,87,404,2.85
U_5213,C_676659,87,312,2.73
U_5266,C_735214,794,86,2.94
U_5362,C_697236,523,26,2.85
U_5375,C_947262,1035,306,2.94
U_5383,C_943250,103,83,2.94
U_5383,C_1428968,103,14,2.91
U_5383,C_682312,103,657,2.55
U_5383,C_1738818,103,866,2.49
U_5383,C_1918363,103,284,2.34
U_5400,C_696994,194,0,3.0
U_5408,C_2059315,797,1111,2.91
U_5424,C_2297250,310,1471,2.79
U_5435,C_883345,378,1,2.94
U_5435,C_697265,378,228,2.82
U_5485,C_680841,334,540,2.85
U_5492,C_697145,1037,682,3.0
U_5492,C_696800,1037,176,2.97
U_5559,C_948414,1429,308,2.97
U_5625,C_1428968,1431,14,2.97
U_5631,C_879074,799,1035,2.91
U_5686,C_696954,311,121,2.97
U_5820,C_697188,1040,34,2.97
U_5872,C_676898,525,632,2.94
U_5892,C_696928,271,178,2.94
U_5897,C_943250,272,83,2.79
U_5947,C_697208,526,159,2.88
U_5973,C_682388,59,778,2.82
U_5973,C_707031,59,6,2.49
U_5973,C_696682,59,175,1.95
U_5981,C_735351,1041,7,2.94
U_5996,C_883345,1519,1,3.0
U_6064,C_696679,527,5,2.97
U_6097,C_749769,643,148,3.0
U_6120,C_697381,69,81,2.91
U_6120,C_680881,69,356,2.7
U_6120,C_1824934,69,1412,2.64
U_6120,C_677087,69,212,2.61
U_6120,C_681100,69,549,2.19
U_6120,C_1776316,69,400,2.1
U_6141,C_697018,274,42,2.97
U_6141,C_682442,274,110,2.85
U_6203,C_680730,141,170,2.73
U_6203,C_682356,141,480,2.52
U_6214,C_735310,238,1010,2.76
U_6214,C_682349,238,560,2.61
U_6286,C_682794,55,423,2.88
U_6286,C_881112,55,1699,2.19
U_6286,C_2059291,55,1441,2.1
U_6368,C_681719,645,551,3.0
U_6369,C_677129,1045,260,2.94
U_6396,C_948239,442,1747,2.79
U_6409,C_707031,443,6,3.0
U_6453,C_697374,530,80,2.91
U_6463,C_791738,531,1679,2.97
U_6508,C_696659,1520,1206,3.0
U_6589,C_948103,802,612,2.97
U_6668,C_948422,1046,1329,2.94
U_6751,C_696942,803,22,3.0
U_6799,C_680836,170,241,2.73
U_6806,C_676683,70,11,2.97
U_6806,C_830571,70,1281,2.79
U_6806,C_682620,70,368,2.64
U_6806,C_735157,70,28,2.34
U_6806,C_694140,70,320,2.22
U_6883,C_696704,533,223,2.91
U_6919,C_676900,1446,1127,2.97
U_6980,C_682466,239,102,2.97
U_7011,C_697026,1449,134,3.0
U_7056,C_697429,240,1631,2.67
U_7099,C_677049,536,36,2.91
U_7099,C_696597,536,155,2.88
U_7176,C_696945,1451,804,3.0
U_7180,C_696686,1452,424,2.97
U_7277,C_680722,23,411,2.67
U_7277,C_697791,23,2,2.4
U_7277,C_682442,23,110,2.34
U_7277,C_898349,23,390,2.07
U_7277,C_851362,23,510,2.01
U_7277,C_857823,23,601,1.95
U_7277,C_682147,23,171,1.71
U_7277,C_948128,23,1744,1.65
U_7277,C_948136,23,307,1.41
U_7277,C_947258,23,721,1.11
U_7280,C_758194,805,1262,2.97
U_7312,C_1738959,241,398,2.76
U_7312,C_758190,241,1014,2.7
U_7335,C_697116,648,1227,2.94
U_7460,C_680836,142,241,3.0
U_7460,C_697069,142,72,2.94
U_7460,C_696942,142,22,2.82
U_7460,C_1755951,142,619,2.67
U_7491,C_697802,1454,161,2.97
U_7542,C_682697,214,670,3.0
U_7542,C_677031,214,118,2.97
U_7545,C_1017355,1456,523,3.0
U_7545,C_2229911,1456,1462,2.97
U_7591,C_947152,275,719,2.88
U_7591,C_1741534,275,1072,2.76
U_7650,C_696922,15,23,2.94
U_7650,C_735377,15,594,2.49
U_7650,C_696724,15,16,2.34
U_7650,C_735164,15,329,2.1
U_7650,C_707035,15,162,1.71
U_7650,C_948389,15,723,1.59
U_7650,C_943962,15,1727,1.5
U_7650,C_735066,15,819,1.35
U_7650,C_934520,15,391,1.17
U_7650,C_1797904,15,189,1.08
U_7650,C_682696,15,484,1.05
U_7667,C_735115,649,1653,2.88
U_7685,C_677184,1458,461,3.0
U_7716,C_680989,312,471,2.73
U_7747,C_1691403,650,1343,2.91
U_7808,C_680753,242,263,2.97
U_7825,C_922850,445,107,2.82
U_7845,C_1410156,808,165,3.0
U_7861,C_696597,1051,155,2.94
U_7903,C_922850,1462,107,3.0
U_7957,C_697797,143,69,2.97
U_7957,C_696922,143,23,2.58
U_7957,C_697075,143,104,2.52
U_8014,C_680824,276,468,2.94
U_8014,C_1792250,276,346,2.7
U_8018,C_746997,537,48,2.97
U_8019,C_696724,76,16,2.49
U_8019,C_754135,76,505,2.43
U_8019,C_1793742,76,1089,2.07
U_8025,C_697748,183,73,2.97
U_8025,C_697030,183,807,2.7
U_8046,C_681034,277,215,2.82
U_8046,C_948412,277,183,2.67
U_8125,C_696976,655,122,2.94
U_8209,C_697116,1468,1227,2.97
U_8220,C_680821,56,318,2.94
U_8220,C_697045,56,586,2.85
U_8220,C_681699,56,937,2.76
U_8220,C_697415,56,112,2.49
U_8220,C_676820,56,256,2.19
U_8220,C_707025,56,147,1.92
U_8250,C_696679,809,5,2.94
U_8396,C_697556,278,989,3.0
U_8396,C_1774986,278,1388,2.85
U_8396,C_735395,278,502,2.79
U_8401,C_682466,215,102,2.76
U_8401,C_676932,215,4,2.73
U_8462,C_916828,1055,35,3.0
U_8465,C_697087,657,225,2.97
U_8508,C_735342,1056,39,3.0
U_8508,C_696720,1056,321,2.97
U_8558,C_919146,336,846,2.79
U_8634,C_677010,810,31,3.0
U_8659,C_677038,196,98,2.61
U_8668,C_696700,811,3,3.0
U_8668,C_697381,811,81,2.94
U_8702,C_697468,812,687,3.0
U_8705,C_682240,313,477,2.94
U_8705,C_1756063,313,208,2.73
U_8743,C_696927,381,52,2.94
U_8759,C_697007,1057,180,3.0
U_8818,C_1792250,111,346,2.73
U_8818,C_688390,111,671,2.49
U_8838,C_696911,1058,33,2.94
U_8846,C_677129,243,260,2.94
U_8873,C_681643,813,1541,3.0
U_9006,C_676664,77,64,2.88
U_9006,C_696773,77,488,2.73
U_9006,C_947773,77,446,2.37
U_9043,C_676905,1478,527,3.0
U_9105,C_707025,1064,147,2.97
U_9278,C_770784,1481,46,3.0
U_9338,C_682586,1483,132,2.97
U_9503,C_1795810,815,124,2.94
U_9523,C_697821,659,13,2.88
U_9555,C_697110,337,496,2.91
U_9555,C_681636,337,359,2.85
U_9570,C_760442,817,123,2.97
U_9576,C_696922,1068,23,2.94
U_9719,C_947262,130,306,3.0
U_9719,C_681503,130,475,2.64
U_9752,C_735241,338,201,2.88
U_9801,C_682643,1073,667,3.0
U_9829,C_680759,1074,91,3.0
U_9867,C_1794464,1496,9,2.97
U_9964,C_747227,1075,503,2.94
U_9967,C_734054,131,273,2.67
U_9967,C_696826,131,177,2.52
U_9978,C_677236,539,168,2.91
U_10000,C_2033958,1076,1439,2.97
U_10062,C_823326,1079,833,3.0
U_10159,C_681708,1082,1162,3.0
U_10257,C_682602,540,568,2.88
U_10269,C_682349,541,560,3.0
U_10269,C_682259,541,478,2.94
U_10309,C_697087,97,225,3.0
U_10309,C_680884,97,357,2.82
U_10309,C_784069,97,1272,2.79
U_10309,C_685689,97,174,2.4
U_10309,C_707031,97,6,2.34
U_10309,C_682469,97,319,2.31
U_10332,C_747033,543,703,2.88
U_10362,C_770738,449,19,2.88
U_10368,C_696942,81,22,2.82
U_10368,C_943267,81,305,2.64
U_10431,C_682439,384,482,2.97
U_10431,C_682138,384,553,2.85
U_10431,C_1750779,384,1073,2.82
U_10513,C_676932,385,4,2.88
U_10525,C_696687,339,294,2.82
U_10537,C_677249,245,62,2.85
U_10571,C_1794464,1088,9,3.0
U_10669,C_1814260,171,1408,2.88
U_10669,C_1789683,171,876,2.49
U_10682,C_697117,82,65,2.97
U_10682,C_707035,82,162,2.64
U_10682,C_682338,82,269,2.55
U_10682,C_674903,82,18,2.25
U_10682,C_676932,82,4,2.22
U_10830,C_697032,246,45,2.82
U_10930,C_682523,1092,419,3.0
U_10967,C_770738,386,19,3.0
U_11090,C_948412,219,183,2.79
U_11090,C_682189,219,244,2.67
U_11101,C_682137,548,416,2.91
U_11128,C_696897,451,224,2.85
U_11202,C_682671,829,194,2.94
U_11203,C_707073,144,817,2.91
U_11203,C_737512,144,252,2.67
U_11400,C_682346,1099,218,3.0
U_11400,C_697107,1099,982,2.97
U_11560,C_694136,132,15,2.97
U_11560,C_697395,132,229,2.91
U_11560,C_735351,132,7,2.73
U_11560,C_934528,132,280,2.64
U_11725,C_676683,197,11,2.94
U_11731,C_654554,0,1485,2.97
U_11731,C_654506,0,1484,2.88
U_11731,C_682129,0,361,2.49
U_11731,C_680933,0,77,2.46
U_11731,C_677049,0,36,2.19
U_11731,C_735164,0,329,1.89
U_11731,C_696686,0,424,1.77
U_11731,C_734037,0,376,1.5
U_11731,C_680836,0,241,1.0
U_11731,C_770784,0,46,1.0
U_11731,C_677243,0,169,1.0
U_11731,C_682269,0,773,1.0
U_11731,C_681255,0,109,1.0
U_11731,C_682152,0,1166,1.0
U_11731,C_840084,0,233,1.0
U_11731,C_697008,0,975,1.0
U_11731,C_696875,0,1612,1.0
U_11731,C_677089,0,899,1.0
U_11731,C_696956,0,425,1.0
U_11731,C_674962,0,1121,1.0
U_11731,C_682637,0,1575,1.0
U_11731,C_681103,0,761,1.0
U_11731,C_785161,0,1677,1.0
U_11731,C_862963,0,1288,1.0
U_11731,C_814402,0,831,1.0
U_11731,C_680722,0,411,1.0
U_11731,C_758207,0,1265,1.0
U_11731,C_735210,0,1006,1.0
U_11731,C_676659,0,312,1.0
U_11731,C_890220,0,839,1.0
U_11731,C_697169,0,1232,1.0
U_11731,C_873864,0,53,1.0
U_11731,C_696908,0,44,1.0
U_11731,C_682562,0,664,1.0
U_11731,C_696606,0,574,1.0
U_11731,C_756665,0,506,1.0
U_11731,C_851362,0,510,1.0
U_11731,C_707093,0,328,1.0
U_11731,C_680989,0,471,1.0
U_11731,C_756671,0,1669,1.0
U_11731,C_682253,0,1170,1.0
U_11731,C_881314,0,1700,1.0
U_11731,C_681615,0,934,1.0
U_11731,C_680790,0,641,1.0
U_11731,C_866764,0,835,1.0
U_11731,C_682128,0,1550,1.0
U_11731,C_735321,0,592,1.0
U_11731,C_934526,0,205,1.0
U_11731,C_936943,0,718,1.0
U_11731,C_936990,0,304,1.0
U_11731,C_682330,0,192,1.0
U_11731,C_676683,0,11,1.0
U_11731,C_682239,0,364,1.0
U_11731,C_948415,0,139,1.0
U_11731,C_1429102,0,1334,1.0
U_11731,C_947149,0,393,1.0
U_11731,C_948413,0,1328,1.0
U_11731,C_949540,0,207,1.0
U_11731,C_1714448,0,1067,1.0
U_11731,C_680979,0,647,1.0
U_11731,C_948102,0,1740,1.0
