course_id,learn_count,avg_preference,course_name,category,teacher,description
C_681643,2,3.0,电工电子技术,电子科学与技术,MOOCCubeX,在科学技术飞速发展的互联网时代，人人都离不开电，电类相关知识已逐渐成为各行各业所必须了解和掌握的基本知识。本课程具有很强的工程性与实践性，内容主要涉及电路分析、模拟电子技术、数字电子技术和电子设计自动化(EDA)技术。
C_685676,2,2.985,英汉语言对比,未标注,MOOCCubeX,     课程围绕7个模块25个主题，把学术问题和日常生活相结合。探讨：文字的起源，地名分布的奥秘，商标与神话的关系，姓与氏、名与字的不同，外来词是语言不断丰富表达力的源头，缩略语也是一种创新，英汉标点大不同。“为什么英语名字在前姓在后”等问题都可以在学习中解决。我们在学习语言，更是在学习文化。
C_697301,2,2.985,教师职业道德,未标注,MOOCCubeX,教师技能培训课程
C_943247,2,2.985,SQL Server轻松学,未标注,MOOCCubeX,         马云说“人类已经从IT时代走向DT时代”，这个时代数据为王，云物大智基于数据、未来商机藏于数据、财富人生始于数据。教学一线良师带你走进神奇的数据乐园：教你学会如何使用SQL SERVER高效安全管理数据库，从繁锁的信息中抽丝剥茧、构建精妙的数据王国，为你成为超级DBA大咖之梦奠基！
C_763992,2,2.97,物流管理,未标注,MOOCCubeX,《物流管理》课程为《物流管理与工程类专业教学质量国家标准》规定的专业方向核心课程，是工商管理相关专业的必修课，同时适用于有志从事物流相关工作的广大社会学习者。课程除了名师主讲、制作精美、内容丰富的视频授课外，还配有知识资源丰富的配套教材、内容详实的PPT课件、难度适中的单元测验、灵活有趣的在线讨论。
C_756736,2,2.97,新理念英语（English For You）（2019春）,未标注,MOOCCubeX,English For You以培养职场软技能为目标，以短小有趣的视频、音频和自拍微课为主要学习材料，以聚焦内容的活动为教学形式。我们不填鸭、不灌输、不应试。相信你会发现学英语还是比较好玩的。
C_681735,2,2.97,财政学,未标注,MOOCCubeX,财政是国家治理的基础和重要支柱，本课程旨在帮助学生了解我国的财政体制，掌握财政运行规律，理解政府的财政政策，并为进一步学习财政、税收方面的其他专业课程奠定基础。
C_696867,2,2.97,天线原理,未标注,MOOCCubeX,本课程是电子信息类本科专业的必修课程，内容包括：天线的基本概念和基本理论；常用线天线及其阵列的基本工作原理；天线主要电参数的测量原理和方法等。学习本课程掌握常用天线的基本概念、基本工作原理和基本分析及测量方法。
C_682263,2,2.97,自动控制原理,未标注,MOOCCubeX,《自动控制原理》课程将学习自动控制、自动控制系统的基本概念、组成及性能指标，控制系统及环节的数学模型，根据控制系统的数学模型进行时域响应分析、频域响应分析，根据系统开环零极点的分布绘制闭环系统的根轨迹，从而基于根轨迹分析系统的性能。在系统性能分析的基础上，根据系统性能指标要求和控制系统的一般规律进行系统设计及控制系统校正。
C_1755899,2,2.97,Scientific Paper Writing and Making Presentation in English,未标注,MOOCCubeX,Developing the ability to write scientific papers and academic reports in English helps you to open the door of the world of science.
C_682653,2,2.97,灾害风险管理,未标注,MOOCCubeX,灾害风险管理是近年伴随国际减轻各类灾害风险、防范巨灾风险的进程中，逐渐发展起来的一门综合性多学科交叉学科。
C_682662,2,2.97,客户关系管理,未标注,MOOCCubeX,本课程主要介绍企业如何通过管理与顾客间的关系，创造价值、赢取利润。
C_756591,2,2.955,家具设计,未标注,MOOCCubeX,家具是人类维持日常生活，从事生产实践和开展社会活动必不可少的物质器具。家具的设计随着社会的进步而不断发展，反映了不同时代人类的生活和生产力水平，融科学、技术、材料、文化和艺术于一体。家具设计课程其实是根植于建筑、艺术和工程技术而产生的一门专业性课程。
C_654554,2,2.955,系列课-开课中,未标注,MOOCCubeX,目前数据科学和人工智能的人才缺口空前之大，人们对AI相关知识的学习需求也大大增加。 本课程主要由8次讲座以及1个转化挑战任务组成，讲座每隔一周举办一次
C_1778562,2,2.955,Beverage Culture and Management,未标注,MOOCCubeX,"Combined with the development trend of wine culture, coffee culture, tea culture and liquor culture in the world in recent years, this course provides learners with both culture and practical beverage knowledge and skills, and explain the principles of managing modern beverage industry and bar culture, which will be useful to learners who desired to be successful in the beverage management industry and related cultural activities in society."
C_682551,2,2.955,中西医结合妇产科学,未标注,MOOCCubeX,《中西医结合妇产科学》是综合运用中、西医学基础理论与方法，研究女性特有的生理病理、诊断规律以及防治妇女特有疾病的一门新兴临床学科。本课程由贵州中药大学第二临床医学院妇产科教研室的教师们共同授课，主讲教师均为长期从事中西医结合妇产科医疗、教学、科研工作的教师，具有丰富的理论知识和临床、教学实践经验。
C_697729,2,2.955,大学生职业指导--就业指导,未标注,MOOCCubeX,求职应做哪些准备，什么样的路径才最适合自己，求职有何技巧，如何妥善处理职场人际关系，本课程将指导你为自己的大学生活完美收官，引领你成功走向社会。
C_681581,2,2.955,AWS 云安全--数据加密和密钥管理,未标注,MOOCCubeX,AWS技术专家通过解决方案展示、客户案例讲解以及精彩在线演示的方式，介绍AWS在安全防御领域的技术，其中，讲解了动态和静态数据的加密保护和密钥管理；并介绍AWS KMS服务、AWS CloudHSM 最佳实践。帮助大家深入了解AWS云安全领域知识。 
C_681186,2,2.955,超级英雄的物理学——从动漫画及科幻电影学物理（2019秋）,未标注,MOOCCubeX,本课程主要是从「寓教于乐」的精神出发，利用动漫画及科幻电影等大众娱乐作品，激发学习者对物理的学习兴趣，除了扭转一般人常有的「物理是枯燥乏味」的刻板印象，达到科学普及的目的之外，也鼓励学习者以科学精神及方法看待世间的事物。
C_697212,2,2.955,面向对象分析与设计,未标注,MOOCCubeX,软件已经渗入了人们的生活，改变着我们的生活方式和思维方式。如何设计软件，使其不仅能满足人们当前的需要，还能适应今后发展的需要，《面向对象分析与设计》课程将会介绍一种思维方式及其相应的技能。
C_854667,2,2.955,会计信息系统,未标注,MOOCCubeX,“会计信息系统”是会计学专业必修的核心课程。要求掌握系统设计思想、研发方法、内部机理、数据结构、处理流程和基本功能。 
C_681086,2,2.94,书法鉴赏,艺术学,MOOCCubeX,《书法鉴赏》系浙江财经大学首批通识课、公共选修课。曾被评为2015年度浙江省高等教育学会艺术教育精品课程，本课程由黄建新教授任教，其教材为他本人编著的《书法基础》，由浙江工商大学出版社出版。本课程主要内容有：绪论、书法基础知识、用笔与临摹、楷书、篆书与隶书、书法简史与书法欣赏，共6章27节。它将有助于推动书法普及和提高，提高艺术鉴赏能力和素质修养。
C_1767576,2,2.94,中学生认知与学习心理,未标注,MOOCCubeX,本课程是高等院校师范专业学生的公共必修基础课，由教学经验丰富的教学团队主讲。课程从心理学基础知识讲起，进一步学习中学生认知学习心理，结合基础心理实验，使你对心理学以及中学生心理有一个比较全面正确的认识，为今后更好地从事教育工作打下坚实的心理学基础。通过本课程的学习，定会助你成长！助你成为优秀的教师！
C_682659,2,2.94,灾害信息传播学,未标注,MOOCCubeX,本课程主要讲授灾害事件中的信息传播理论与案例，主要内容包括：神话和文学作品中的灾害、目的各异的灾害信息传播者、不可遗忘的广播媒介、受众需要什么、防不胜防的灾害谣言、灾害信息传播效果评价、社交媒体与涉灾舆情、灾害信息传播案例。
C_682340,2,2.94,神奇的普洱茶,未标注,MOOCCubeX,茶，一片树叶，水煮沉浮，取饮一盏，让你感悟人生的酸甜苦辣；一杯普洱百味人生尽显其中；一杯普洱释放永恒哲理。茶，万病之药，自然之精华，凝结养生之奥妙；一杯普洱带你走入幸福健康之路；一杯普洱让你享受自然天赐之美。
C_2059286,2,2.94,AutoCAD软件应用,未标注,MOOCCubeX,专于机械设计、提升制图技能。
C_810834,2,2.94,高分子物理,未标注,MOOCCubeX,《高分子物理》是高分子材料专业的两大基石课程之一。在现代社会中，“新材料”浪潮已经席卷我们生活中的每一个领域。《高分子物理》课程是理解新材料背后原理的一把“钥匙”。跟随贵州理工学院的MOOC教师一起，以生动的方式掌握这门“深邃”而又“年轻”的科学。
C_681087,2,2.925,纪录片专题研究,未标注,MOOCCubeX,本课程由理论讲授、作品赏析和自主创作三个部分构成，对学生而言，1.熟悉纪录片的基本常识、经典作品和相关理论，完善知识结构。2.具有分析纪录片的思维能力，提高审美眼光和人文修养。3.原创一部纪录片，锻炼学生创作能力。
C_735115,2,2.925,市场营销学,未标注,MOOCCubeX,本课程将经典营销理论与生动的企业案例相结合，它能够帮助揭示营销实践背后的商业逻辑和规律，提升商业思维。在本课程中，学到的是能够解决不同行业营销问题的能力以及整个行业背后的商业逻辑，助职业成功一臂之力。
C_697334,2,2.925,Electricity & Magnetism,物理学,MOOCCubeX,这门课程将介绍电磁学，包括电荷，电场力和磁场力，电磁感应，电流和电阻。 
C_916858,2,2.925,中国概况 ,未标注,MOOCCubeX,想要更好地了解中国吗？请加入我们，让我们一起去探索真实的中国概况。
C_1755952,2,2.925,u.lab 0x: 基于觉察的系统创变：感知和共创未来（国际版）,未标注,MOOCCubeX,Learn how to lead change in social systems by exploring two root questions of creativity: Who is my Self? What is my Work?
C_655850,2,2.925,系列课-开课未开始,未标注,MOOCCubeX,目前数据科学和人工智能的人才缺口空前之大，人们对AI相关知识的学习需求也大大增加。 本课程主要由8次讲座以及1个转化挑战任务组成，讲座每隔一周举办一次
C_682470,2,2.91,设计构成,未标注,MOOCCubeX,本课程将从平面构成，色彩构成，立体构成三方面带着大家展开一场对设计中的点、线、面、色彩、肌理、形态规律等的综合研究。通过学习来培养我们今后在设计工作中必须具有的抽象思维能力、空间立体思维能力、色彩的构成思维、工艺手工制作能力、对形式美法则的灵活应用能力、色彩综合运用能力、对点线面的综合运用能力等。
C_2316361,2,2.91,Applications of Calculus,未标注,MOOCCubeX,"Today, calculus and its extensions in mathematical analysis are far-reaching indeed, and the students would see what a profusion of problem it solves and what a range of fields now use it in the mathematical models that bring understanding about the universe and the world around us. Hope you enjoy learning and when you have finished the course, we hope you to say: “Learning math is AWESOME!”. So, let’s explore!"
C_682675,2,2.91,历史认知导论,未标注,MOOCCubeX,本课程从“什么是历史？”、“什么是历史学”、“什么是历史观？”等学习历史必须回答的问题出发，引导学生思考关于历史、历史学以及历史观的基本问题，从而让学生对这一系列问题形成自己合理的、独特的见解。
C_876706,2,2.895,建筑施工技术,未标注,MOOCCubeX,   想学会建筑施工主要工种的施工方法和施工工艺知识吗？想具备选择施工方案，指导现场施工，进行质量控制的技能吗？想了解国家现行的建筑工程施工及验收规范吗？加入《建筑施工技术》吧——这里是眼看、手动、脑思的课堂，打好进入职场的基础。
C_629503,2,2.895,信息素养——学术研究的必修课（2019春）,情报与档案管理,MOOCCubeX,目前数据科学和人工智能的人才缺口空前之大，人们对AI相关知识的学习需求也大大增加。 本课程主要由8次讲座以及1个转化挑战任务组成，讲座每隔一周举办一次
C_682731,2,2.895,普通化学,化学,MOOCCubeX,“普通化学”是为理科大一学生开设的化学基础课，属于北师大通识教育课程类/数理基础与科学素养模块/必修课程。课程目的是使学生对现代化学的基本概念、原理和应用有初步了解，学会运用初步的化学知识思考和解决实际问题。
C_655852,2,2.895,系列课-已结课无回顾时长,未标注,MOOCCubeX,目前数据科学和人工智能的人才缺口空前之大，人们对AI相关知识的学习需求也大大增加。 本课程主要由8次讲座以及1个转化挑战任务组成，讲座每隔一周举办一次
C_682747,2,2.895,现代仪器分析,未标注,MOOCCubeX,“现代仪器分析”是一门国家精品在线开放课程，为化学及相关专业开设，介绍光学分析法、分离分析法、质谱分析法及电化学分析法的基本理论、仪器组成及相关应用，也是你考研复习仪器分析基础知识的资源平台，欢迎您！
C_696625,2,2.88,工业企业消防安全,未标注,MOOCCubeX,课程内容涉及面广，有机结合防火防爆基础理论、工业生产原理及安全规律，注重吸纳消防理论研究成果。立足教学实际和消防工作需求，着重提高学生的专业理论水平和实际工作技能，为消防指挥、抢险救援及消防安全管理等工作提供必要的理论基础。
C_943274,2,2.88,常微分方程,未标注,MOOCCubeX,常微分方程是基础数学的一个重要组成部分，在整个数学大厦中占据着重要的位置，他是打开应用数学的大门，在自然界、社会界等各个领域中都有着广泛的应用。
C_830572,2,2.88,知识产权法律及实务（清华认证),未标注,MOOCCubeX,"本课程由清华大学深圳研究生院数据科学领域专业教师授课,为学习者提供大数据获取、存储、计算、管理、分析、应用方面坚实的基础理论和宽广的专业知识。通过本课程的学习,可以提升学习者的大数据分析能力、数据管理能力及创新应用等方面的能力,能够承担数据管理、数据智能分析等工作。"
C_682343,2,2.88,应用语言学理论与实践,中国语言文学,MOOCCubeX,语言是人类最重要的交流方法之一，掌握一门外语成为当今社会必备的一项技能。如何快速而有效地掌握一门外语，是应用语言学、尤其是第二语言教学关心的主要问题。本慕课课程即从汉语第二语言教学出发，介绍与语言教学相关的理论，并结合汉语第二语言教学实践进行讨论与分析。
C_735056,2,2.865,海商法,未标注,MOOCCubeX,海商法是一门具有较强的专业性和涉外性的课程，是与我校“三海一核”特色办学理念结合最紧密的特色法学课程。该课程内容丰富、通俗易懂、深入浅出，将理论与实务并重。该课程适合包括法本、双学位等各层次学生学习，也适合从从事与涉外、船海业务有关的人员学习。
C_681380,2,2.865,中国广告简史,未标注,MOOCCubeX,本套课程是《中外广告史》课程的中国广告史部分。通过全面了解中外广告发展的历史，穷源朔流，从中撷取宝贵的广告实践经验，汲取丰富的营养，以启迪我们的智慧和灵感，激发创造活力。
C_948043,2,2.865,制药过程自动控制（化工自动化及仪表）,未标注,MOOCCubeX,现代制造业的发展促进了多学科的相互融合，计算机与信息技术的发展又带来了自动化领域的巨大变革。自动化程度是高端制造的灵魂，可以说智能制造引领未来！制药作为我国的民生行业，如何进行化工制药生产过程自动控制系统设计，如何使其生产过程更具可靠性、稳定性和安全性，向着更加智能化的方向发展，本课程将给你答案！
C_696767,2,2.85,程序设计基础,未标注,MOOCCubeX,编程语言层出不穷，能以不变应万变的奥秘何在？答案就是“编程之魂”。本课程不会像传统的编程入门课那样通过语言传达“编程之魂”，而是将学习编程前你该了解的那些事从具体的语言中剥离出来，取其灵魂，聚焦于程序设计思维的建立，然后在后续课程中以C语言为例深入讲解用语言表达思想的技术。
C_1755958,2,2.85,英语语法和写作风格（国际版）,未标注,MOOCCubeX,Learn key concepts and strategies in grammar and style to enhance your writing and confidently respond to the demand of high levels of literacy today.
C_1814140,2,2.85,Medical Imaging,未标注,MOOCCubeX,"Welcome to the online Medical Imaging Course. Just as a saying goes “Give a man a fish, you have fed him for today. Teach a man how to fish, and you will feed him for life”. Learning an imaging approach is like learning how to fish. You won`t be a radiologist after completing this on-line course, but you should be able to interpret common normal images and recognize the obvious abnormalities. By doing so, perhaps you can approach patient care with increased confidence. "
C_948405,2,2.85,经济管理综合实验,未标注,MOOCCubeX,你想开始创业吗？假如给你1000万资金支持，你如何注册一家手机制造公司开始创业梦想呢？你想体验手机生产运营全过程，并分别扮演企业经理人（CEO）、生产总监、采购总监、市场总监、行政总监、销售总监、财务总监等岗位、角色吗？让我们在线上、线下相融合的虚拟仿真环境下，一起开始学习与行动吧！
C_681448,2,2.85,病理生理学,临床医学,MOOCCubeX,病理生理学的任务是研究疾病发生的原因和条件，研究整个疾病过程中的患病机体的机能、代谢的动态变化及其发生机理，从而揭示疾病发生、发展和转归的规律，阐明疾病的本质，为疾病的防治提供理论基础。
C_682820,2,2.85,金融学,未标注,MOOCCubeX,通过本课程的学习，使学生系统掌握金融知识和理论和应用金融学原理分析并解决实际问题的方法，注重培养学生的金融基础能力、金融专长能力和金融应用能力，为实现“动手能力强、综合素质好”的高层次应用型人才目标打下坚实基础。
C_629558,2,2.835,医学免疫学与病原生物学,未标注,MOOCCubeX,目前数据科学和人工智能的人才缺口空前之大，人们对AI相关知识的学习需求也大大增加。 本课程主要由8次讲座以及1个转化挑战任务组成，讲座每隔一周举办一次
C_654506,2,2.835,系列课-开课已结束有回顾时长,未标注,MOOCCubeX,目前数据科学和人工智能的人才缺口空前之大，人们对AI相关知识的学习需求也大大增加。 本课程主要由8次讲座以及1个转化挑战任务组成，讲座每隔一周举办一次
C_696812,2,2.835,股权融资相关法律知识,未标注,MOOCCubeX,掌握股权融资的概念、类型以及适格主体，了解股权融资中的基本法律问题、股权融资合同需要重点关注的条款。另外还可以学习到股权融资的新形式—众筹，和股权融资新的投资主体—有限合伙投资基金。
C_830568,2,2.835,数据挖掘：理论与算法（清华认证）,未标注,MOOCCubeX,"本课程由清华大学深圳研究生院数据科学领域专业教师授课,为学习者提供大数据获取、存储、计算、管理、分析、应用方面坚实的基础理论和宽广的专业知识。通过本课程的学习,可以提升学习者的大数据分析能力、数据管理能力及创新应用等方面的能力,能够承担数据管理、数据智能分析等工作。"
C_696518,2,2.835,有机结构波谱分析,未标注,MOOCCubeX,本课程主要讲授紫外光谱，红外光谱，1H核磁共振谱，13C核磁共振谱，质谱和谱图解析。
C_1732842,2,2.835,金融学,未标注,MOOCCubeX,本课程主要论述货币、信用、金融机构、金融市场和货的基本原理，课程将现实中发生的金融事件和金融现象与书中的概念联系起来，启发同学们思考现象背后的金融学原理，学习如何分析各类事件与现象。
C_1756078,2,2.835,英文写作指导进阶(国际版),未标注,MOOCCubeX,"An introduction to academic writing for English Language Learners, focusing on essay development, grammatical correctness, and self-editing."
C_1628160,2,2.82,英语四级通关课,未标注,MOOCCubeX,陈正康主讲，40+课时，从词汇到作文，各个模块学练同步，四级过线稳稳的。
C_735099,2,2.82,能源学术英语,未标注,MOOCCubeX,《能源学术英语》践行基于内容（content-based）、产出导向（output-oriented）教学理念，以能源与人类福祉相关内容为依托，聚焦学习者英语综合应用能力、思辨能力和自主学习能力培养，为学习专业相关的全英文课程或直接从事国际交流铺平道路。
C_2151889,2,2.82,加强师德师风建设--做一名“四有”好老师,未标注,MOOCCubeX,作为一名高校新入职教师
C_736530,2,2.82,创业学,工商管理,MOOCCubeX,"《创业学》通过创业基本理论与实务的学习,培养学习者的创业素质，使其获得商机识别能力、创造性解决问题能力、批判性思维能力、合作与交流能力。"
C_1808487,2,2.82,设计心理学,未标注,MOOCCubeX,✍《设计心理学》是工业设计专业本科培养方案专业大类基础必修课程，是设计学基础的理论、方法、 
C_735131,2,2.82,海上丝绸之路,未标注,MOOCCubeX,“海上丝绸之路”是中国与世界其他地区进行经济文化交流的海上通道。当此中华民族伟大复兴之际，重温海上丝路的发展历程，讲述海上丝路的故事，对于提升人文知识内涵、领会“一带一路”合作倡议的战略意义都有重要价值。
C_1760314,2,2.82,小波与科学,未标注,MOOCCubeX,小波是最近三十年才迅速发展并日趋完善的崭新科学思想和研究方法，适合哲学、自然科学、工程科学、信息科学、视觉科学、生命科学和医学、经济学和管理学等学科领域学生和研究人员学习参考。
C_735054,2,2.82,大学生心理健康教育,未标注,MOOCCubeX,本课程坚持“上医治未病”思想，为大学生普及心理健康知识。本课程将告诉你：心理疾患不可怕，可防可治；心理保健助健康，守望幸福。
C_947242,2,2.805,中药化学,未标注,MOOCCubeX,中药化学是一门结合中医药基本理论，运用现代科学技术，研究中药化学成分的学科。通过该课程的学习，可以掌握中药中所含有效成分的结构类型、理化性质、提取、分离、检识的基本理论、基本知识和基本技能，熟悉中药所含有效成分的结构鉴定方法，了解各类型化合物的生物合成途径及中药复方药效物质基础研究的一般方法。
C_682459,2,2.805,电视摄像,未标注,MOOCCubeX,专业摄像机如何操作？如何拍摄专业水准的视频节目？本课程作为广播电视学、广告学、电视编导等专业核心课，通过本课程学习，学生能具备电视摄像机的基本操作技能，能够熟练运用摄像机拍摄电视画面，并具有一定电视摄像艺术水准。并且能够以小组为单位，独立拍摄制作一部电视短片。
C_2231604,2,2.805,教师上好课的三部曲,未标注,MOOCCubeX,作为一名高校新入职教师
C_830573,2,2.805,数据可视化（清华认证),未标注,MOOCCubeX,"本课程由清华大学深圳研究生院数据科学领域专业教师授课,为学习者提供大数据获取、存储、计算、管理、分析、应用方面坚实的基础理论和宽广的专业知识。通过本课程的学习,可以提升学习者的大数据分析能力、数据管理能力及创新应用等方面的能力,能够承担数据管理、数据智能分析等工作。"
C_830439,2,2.805,数据科学导论（清华认证）,未标注,MOOCCubeX,"本课程由清华大学深圳研究生院数据科学领域专业教师授课,为学习者提供大数据获取、存储、计算、管理、分析、应用方面坚实的基础理论和宽广的专业知识。通过本课程的学习,可以提升学习者的大数据分析能力、数据管理能力及创新应用等方面的能力,能够承担数据管理、数据智能分析等工作。"
C_735096,2,2.79,呼吸系统疾病,未标注,MOOCCubeX,《呼吸系统疾病》是内科学中重要组成部分。本课程知识内容丰富，借助于图片、病例、视频、音频、动画等，深入浅出地从流行病学、病因、发病机制、临床表现、诊断、检查及治疗等方面，系统地讲解了呼吸系统常见疾病。       
C_681353,2,2.79,大学物理（低学时）,未标注,MOOCCubeX,本课程将告诉你，物理无处不在，从哈利波特的隐身衣，到日常使用的手机，再到用来热菜的微波炉，你身边的任何现象都是你曾经和将要学到的物理知识的集合！
C_681633,2,2.775,城市园林绿地规划原理,未标注,MOOCCubeX,该课程主要内容包括城市绿地的功能、城市绿地系统规划的理论、城市绿地的分类与统计、城市绿地系统规划编制、公园绿地规划、防护绿地的植物配置、附属绿地规划与设计、区域绿地规划与设计、城市园林绿地规划与3S技术等内容。
C_2343522,2,2.76,高等飞行动力学,未标注,MOOCCubeX,评估飞机设计方案需要学什么？飞行动力学。 
C_697429,2,2.745,创新思维与战略管理,未标注,MOOCCubeX,《创新思维与战略管理》课程是福建省省级在线开放课程与福建省省级精品资源共享课。
C_677140,2,2.745,数据库系统（下）：管理与技术,未标注,MOOCCubeX,数据库管理系统(DBMS)是数据库系统的核心，本课程探讨DBMS本身的实现技术，即算法和系统性能相关的内容。学好本课程对今后从事大数据系统开发、数据库管理系统开发和系统软件开发有重要帮助。 ​
C_1756073,2,2.745,Music & Culture in English,未标注,MOOCCubeX,"""Meet your favorite music artists and get to know them more deeply """"two-footed on the East and West culture""""."""
C_1755941,2,2.745,Introducing China In English,未标注,MOOCCubeX,Introducing China in English is designed to provide participants with a wide range of areas that best  defines Chinese culture.
C_1896509,2,2.73,现代数字信号处理,未标注,MOOCCubeX,21世纪是数字化信息时代，现代数字信号处理已成为一门及其重要的学科和技术，随着大数据、云计算、人工智能等新技术的出现，信息学科得到空前的发展，没有信息化就没有现代化，而数字化是信息化的基础，现代数字信号处理正是阐述了信号分析与处理的数字化技术，数字化技术正改变着我们的世界，并将进一步影响着我们的未来，而由西安工程大学焦亚萌老师领衔的现代数字信号处理教学团队将带领我们领略信号处理的奥秘。课程建设团队，师资力量雄厚，骨干教师均有博士学历，具有丰富的信号处理课程建设经验。在教学过程中，团队老师根据需要制作和教学内容相应的PPT演示程序，把抽象的理论用动态的图形来演示，根据对“现代数字信号处理”课程的重点难点分析，搭建教学系统结构图，分别实现了随机信号、参数估计理论、现代谱估计、自适应滤波器、时频分析等内容的讲解，形象直观，方便课堂教学。
C_948292,2,2.73,走进马克思主义文艺元典,未标注,MOOCCubeX,  马克思主义作为新中国的指导思想，对于我国文学理论建设与发展有着重要的指导作用。马克思主义文学理论以马克思主义作为指导原则，将马克思主义原典理论、马克思主义初期理论、中国特色马克思主义理论与西方马克思主义理论等理论与研究方法运用于对文学的理论思考当中，形成对于文学理论学科发展的指导。
C_1731881,2,2.73,环境毒理学,未标注,MOOCCubeX,本课程又称“环境污染与健康”课程。通过学习可以了解环境污染对人类健康的危害及其毒性作用机理，明确人群健康免受危害的措施，掌握环境健康风险评价的方法。课程负责人孟紫强教授为普通高等教育“十五”国家级规划教材《环境毒理学(基础)》第一版至第三版的主编。由孟老师和来自多所大学的老师主讲。
C_819191,2,2.73,行政诉讼法,未标注,MOOCCubeX,行政诉讼与民事诉讼、刑事诉讼一同构成了我国三大诉讼制度。《行政诉讼法》是行政诉讼活动不可偏离的基本遵循，也是建成法治国家、法治政府的关键。了解和掌握行政诉讼法，有助于保护自身合法权益，监督政府依法行政，从而营造守法、文明、理性的社会环境，泽被苍生、广益众人。
C_943258,2,2.73,物理学与世界进步,未标注,MOOCCubeX,通过学习你可以回答下列问题：
C_697214,2,2.715,概预算软件（自主模式）,未标注,MOOCCubeX,《概预算软件》课程是工程造价专业的核心课程。立足高职教育要求，按照以广联达软件操作实用技能为核心，以工程造价能力为目标，推行“教中做、做中学”的教学思路，精心设计教学环节，将钢筋工程量计算、土建工程量计算及工程量清单计价3个部分内容“颗粒化”、“精细化”为93个知识点，遵循“高聚集、低关联”的原则，全部贯穿于1个实战项目——广联达办公大厦。每个知识点视频自成一体，有突出的教学难点和重点；不同知识点间相关程度较低，干扰较少，易碎片化学习。
C_756636,2,2.715,软件工程,未标注,MOOCCubeX,本课程为国家级精品在线开放课程。
C_1756074,2,2.7,日常思考的科学(国际版),未标注,MOOCCubeX,"Learn how to think better, argue better, and choose better."
C_696656,2,2.7,消防燃烧学,化学工程与技术,MOOCCubeX,《消防燃烧学》是一门研究火灾的发生、发展和熄灭的基本规律的科学，它为防火和灭火工作提供理论指导，是消防教学的重要专业基础课，是消防指挥、抢险救援等专业的必修课和主干课。
C_735394,2,2.7,2017第四届全国虚拟仪器大赛赛前培训,未标注,MOOCCubeX,本课程是由美国国家仪器公司提供，用于全国虚拟仪器大赛赛前系列培训。
C_2218203,2,2.685,计算机组成原理与系统结构,未标注,MOOCCubeX,       硬件是软件的基石，对硬件的了解程度决定了软件开发人员对系统性能的挖掘水平。本课程主要采用自顶而下的方法详细讲述了计算机的内部结构和工作原理，从整机角度引入各模块（如总线、存储器、I/O、CPU）之前的关系，并通过讨论计算机发展中遇到的具体问题引入当前最新技术理论提出的背景，并借此给出当今计算机系统所采用的解决方案中涉及到的先进技术，着重强调硬件设计因素与应用软件在运行过程中的关系及影响，无论偏软或偏硬的计算机相关专业的同学都能从中获益。
C_1438319,2,2.685,水文学,未标注,MOOCCubeX,本课程内容涉及水文学的发展，水文循环与水量平衡，河流与流域，降水，土壤水与下渗，蒸散发，径流，流域产流，坡面、土壤与河道水流，流域汇流等方面的知识及分析计算原理，为同学们今后从事水文、水资源、水环境等相关领域的研究和工作提供理论基础。
C_676890,2,2.67,环境污染事件与应急响应,环境科学与工程,MOOCCubeX,课程采用案例教学和讨论式教学。首先讲述环境应急管理概论。然后对国内外重大环境突发事件，如松花江水污染事件、太湖蓝藻爆发导致水污染事件、莱茵河水污染事件、伦敦烟雾事件、北京雾霾事件及天津大爆炸事件等进行研讨。对重大环境污染事件产生的背景、原因、生态恢复措施、责任追究、应急处置措施、生态环境影响等多种方式的讨论。课程采用启发式教学，采用教师先介绍事件背景，提出不同的问题，吸引学生思考。然后教师进行归纳解答的方式进行教学。
C_696571,2,2.67,社会保险,未标注,MOOCCubeX,《社会保险》通识类，2学分。清清楚楚讲五险一金，明明白白说劳动关系。
C_823317,2,2.655,空调技术,未标注,MOOCCubeX,冬暖夏凉、四季如春是人类一直以来的美好追求，空调使这种追求得以实现。空调改变了人们的生活习惯，提高了生活品质，使我们的生活更加舒适健康！本课程揭开了空调神秘的面纱，为你介绍空调基本原理、常用设备、系统形式，带你轻松学空调！—— 课程团队
C_734050,2,2.655,内脏学,未标注,MOOCCubeX,内脏学是研究消化系统、呼吸系统、泌尿系统、生殖系统4个系统中器官的位置、形态结构和功能的科学。本课程旨在用通俗易懂词语和声情并茂的讲解解开内脏器官的秘密，还原一个真实而丰富的内脏器官。
C_1741987,2,2.64,经世微语课堂,未标注,MOOCCubeX,“经世微语课堂”是由清华经管学院在线教育办公室打造的在线微课堂，系列课程将邀请清华经管学院教授、讲师、专家学者等，面向广大在校生、校友，及对经济与管理领域感兴趣的社会人士开放。
C_697479,2,2.61,国际市场营销学,未标注,MOOCCubeX,本课程通过生动的视频、课堂小组报告的形式，分享借鉴往届学生的案例分析等多种方式，辅之以通俗易懂的课程教材，可以使同学们快速而轻松地掌握国际市场营销学的核心知识。
C_707109,2,2.595,理论力学（B）,未标注,MOOCCubeX,《理论力学（B）》课程的主要内容由静力学、运动学和动力学等三部分组成，静力学主要研究作用在物体上各种力系的简化与平衡；运动学主要研究物体运动的几何性质，包括物体的运动轨迹、运动速度和加速度；动力学主要研究物体的机械运动与作用力之间的关系。
