course_id,user_id,preference
C_674923,U_25346,2.85
C_629559,U_25346,2.82
C_735069,U_25363,2.91
C_735310,U_25363,2.7
C_746983,U_25384,2.97
C_707031,U_25388,2.82
C_680860,U_25388,2.67
C_696682,U_25388,2.34
C_676969,U_25388,2.28
C_674950,U_25388,2.22
C_887103,U_25390,3.0
C_677070,U_25403,2.97
C_677130,U_25403,2.94
C_682458,U_25406,2.67
C_735342,U_25499,2.97
C_696922,U_25517,3.0
C_1428968,U_25517,2.94
C_680993,U_25532,2.97
C_735325,U_25532,2.94
C_696596,U_25532,2.58
C_1718815,U_25552,2.91
C_734037,U_25552,2.76
C_697313,U_25555,2.82
C_883345,U_25557,2.94
C_1797904,U_25557,2.88
C_735269,U_25615,2.94
C_676683,U_25653,2.97
C_680884,U_25828,2.88
C_682439,U_25846,3.0
C_682169,U_25864,3.0
C_756665,U_25864,2.94
C_676656,U_25869,2.91
C_922850,U_25870,2.97
C_735143,U_25878,2.97
C_682324,U_25960,3.0
C_682489,U_25987,3.0
C_682633,U_25987,2.94
C_1794464,U_25990,2.97
C_947265,U_26005,3.0
C_948252,U_26005,2.91
C_735175,U_26031,2.94
C_931250,U_26046,2.94
C_947152,U_26046,2.88
C_697395,U_26053,2.97
C_697027,U_26084,2.91
C_746997,U_26137,3.0
C_680836,U_26184,2.97
C_696740,U_26184,2.88
C_682702,U_26184,2.01
C_680980,U_26355,3.0
C_1731879,U_26404,2.97
C_916828,U_26416,2.97
C_749769,U_26416,2.76
C_697791,U_26450,2.97
C_697306,U_26450,2.91
C_948468,U_26457,2.97
C_883345,U_26458,2.97
C_948408,U_26459,2.91
C_680747,U_26489,3.0
C_756671,U_26489,2.97
C_770751,U_26489,2.85
C_883345,U_26608,2.97
C_697791,U_26608,2.91
C_770738,U_26608,2.88
C_682183,U_26795,3.0
C_696942,U_26897,2.97
C_674937,U_26897,2.91
C_697791,U_26985,2.76
C_677010,U_26985,2.7
C_694143,U_27087,2.97
C_735241,U_27094,2.97
C_948285,U_27135,2.97
C_1903985,U_27256,2.94
C_674920,U_27285,2.55
C_707032,U_27285,2.46
C_697026,U_27285,1.47
C_682523,U_27285,1.29
C_854839,U_27285,1.17
C_697270,U_27285,1.14
C_735241,U_27285,1.02
C_707127,U_27306,3.0
C_2205152,U_27306,2.61
C_2215477,U_27306,2.52
C_696976,U_27313,3.0
C_677249,U_27313,2.58
C_845674,U_27316,3.0
C_676902,U_27568,3.0
C_707067,U_27568,2.58
C_676932,U_27568,2.52
C_697374,U_27568,2.22
C_676937,U_27604,2.97
C_696695,U_27611,2.94
C_758208,U_27614,2.97
C_681754,U_27614,2.4
C_679390,U_27614,2.31
C_948415,U_27614,2.22
C_681678,U_27614,1.98
C_2189666,U_27614,1.74
C_629559,U_27614,1.68
C_676656,U_27847,3.0
C_676651,U_27847,2.94
C_707365,U_28061,3.0
C_677249,U_28061,2.94
C_696927,U_28061,2.91
C_697375,U_28218,2.7
C_782555,U_28218,2.28
C_682610,U_28218,2.1
C_682597,U_28218,2.07
C_747056,U_28218,1.68
C_682266,U_28218,1.41
C_682469,U_28218,1.05
C_696724,U_28218,1.02
C_677089,U_28218,1.0
C_697721,U_28218,1.0
C_1776301,U_28218,1.0
C_697748,U_28336,2.91
C_682429,U_28488,3.0
C_697267,U_28503,3.0
C_947253,U_28573,2.91
C_677109,U_28596,2.97
C_1741502,U_28813,2.97
C_697151,U_28813,2.94
C_682285,U_28813,2.85
C_948436,U_28813,2.61
C_948241,U_29091,2.64
C_735031,U_29091,2.25
C_696855,U_29138,3.0
C_747064,U_29140,2.91
C_883345,U_29165,3.0
C_680732,U_29182,2.94
C_696994,U_29182,2.85
C_696724,U_29187,2.91
C_676913,U_29191,2.91
C_682737,U_29194,3.0
C_854866,U_29205,3.0
C_947246,U_29217,3.0
C_629559,U_29297,2.91
C_682485,U_29297,2.7
C_947253,U_29297,2.28
C_697401,U_29297,2.01
C_854843,U_29297,1.92
C_682463,U_29297,1.8
C_696679,U_29297,1.68
C_697395,U_29297,1.5
C_696976,U_29297,1.44
C_676696,U_29400,2.97
C_696729,U_29441,2.94
C_696689,U_29441,2.82
C_680898,U_29441,2.79
C_781494,U_29441,2.67
C_697289,U_29475,2.97
C_735283,U_29493,2.97
C_808654,U_29514,2.94
C_697018,U_29514,2.85
C_1714443,U_29552,2.94
C_697188,U_29556,2.91
C_735405,U_29661,3.0
C_677218,U_29661,2.91
C_1428968,U_29661,2.88
C_697110,U_29854,2.88
C_696555,U_29854,2.61
C_697791,U_29978,2.82
C_682702,U_30034,2.94
C_735351,U_30034,2.91
C_735341,U_30054,3.0
C_677049,U_30087,3.0
C_674903,U_30255,2.94
C_682193,U_30517,2.97
C_770738,U_30626,2.97
C_697821,U_30626,2.76
C_697018,U_30626,2.55
C_697149,U_30626,2.25
C_696922,U_30626,2.04
C_862967,U_30626,1.95
C_680923,U_30626,1.92
C_680762,U_30681,3.0
C_677089,U_31270,2.88
C_746960,U_31287,2.67
C_759007,U_31287,2.49
C_697236,U_31287,2.07
C_1794464,U_31287,2.04
C_1412527,U_31307,2.91
C_681043,U_31307,2.85
C_677164,U_31307,2.82
C_696807,U_31308,2.91
C_782555,U_31614,2.61
C_682597,U_31614,2.55
C_770738,U_31692,2.94
C_696724,U_31692,2.7
C_758898,U_31692,2.55
C_682360,U_31692,2.46
C_697149,U_31692,2.43
C_697828,U_31692,2.25
C_680785,U_31692,2.19
C_697087,U_31692,2.16
C_682314,U_31692,2.07
C_674938,U_31692,2.04
C_696892,U_31692,1.8
C_682189,U_31692,1.71
C_866756,U_31692,1.59
C_931245,U_31788,2.91
C_677077,U_31788,2.79
C_948431,U_31831,2.85
C_680830,U_31831,2.79
C_1736850,U_31834,2.88
C_737512,U_31870,3.0
C_696563,U_31870,2.91
C_694136,U_31882,2.85
C_680745,U_31882,2.73
C_682190,U_31902,2.1
C_1898449,U_31902,2.07
C_697046,U_31902,1.8
C_696994,U_31927,3.0
C_697019,U_31990,2.94
C_1428968,U_31990,2.91
C_1429002,U_32230,2.97
C_696721,U_32312,3.0
C_696721,U_32313,3.0
C_948209,U_32341,3.0
C_799931,U_32349,2.97
C_943223,U_32382,3.0
C_696807,U_32382,2.97
C_696554,U_32398,2.91
C_746997,U_32399,2.76
C_682595,U_32399,2.73
C_697208,U_32399,2.7
C_682155,U_32399,2.67
C_676953,U_32399,2.58
C_676683,U_32433,2.85
C_697064,U_32433,2.76
C_947243,U_32569,2.91
C_677018,U_32569,2.82
C_680765,U_32569,2.7
C_947249,U_32700,2.85
C_682176,U_32768,3.0
C_696606,U_32810,2.94
C_697068,U_32858,2.94
C_854846,U_33002,2.58
C_676898,U_33002,2.31
C_677172,U_33002,2.16
C_696704,U_33165,2.97
C_681255,U_33165,2.94
C_1767126,U_33303,2.97
C_697032,U_33310,2.82
C_756636,U_33334,2.94
C_697721,U_33334,2.88
C_697821,U_33334,2.82
C_947149,U_33334,2.79
C_735441,U_33334,2.76
C_682195,U_33405,3.0
C_697423,U_33405,2.55
C_696987,U_33405,2.25
C_696555,U_33405,2.16
C_1647264,U_33405,2.13
C_680785,U_33405,1.35
C_677099,U_33526,2.79
C_1912188,U_33526,2.43
C_955163,U_33555,2.91
C_674924,U_33555,2.76
C_854832,U_33557,2.7
C_682452,U_33557,2.64
C_735342,U_33610,3.0
C_883345,U_33610,2.91
C_955163,U_33610,2.58
C_707081,U_33610,2.46
C_758898,U_33610,2.16
C_696855,U_33610,1.89
C_697166,U_33610,1.68
C_682610,U_33610,1.41
C_681678,U_33610,1.38
C_784172,U_33610,1.14
C_696638,U_33610,1.0
C_1771179,U_33610,1.0
C_1903985,U_33610,1.0
C_682672,U_33610,1.0
C_696581,U_33620,3.0
C_696939,U_33620,2.97
C_756654,U_33678,2.91
C_682527,U_33756,3.0
C_696740,U_33756,2.85
C_697126,U_33756,2.79
C_677189,U_33790,2.88
C_948209,U_33824,3.0
C_808526,U_33830,2.88
C_697422,U_33907,3.0
C_697407,U_33907,2.91
C_697375,U_33907,2.82
C_1765606,U_33907,2.52
C_680812,U_33917,2.79
C_682452,U_33917,2.67
C_697011,U_33917,2.49
C_697006,U_33917,2.46
C_735405,U_33917,2.34
C_947262,U_33968,3.0
C_936913,U_33989,2.91
C_1753434,U_33995,2.88
C_682129,U_33996,2.97
C_781494,U_33996,2.82
C_682189,U_33996,2.58
C_677150,U_33996,2.52
C_756594,U_33996,2.16
C_681761,U_33996,1.86
C_682228,U_33996,1.5
C_735441,U_33996,1.29
C_735186,U_33996,1.23
C_932176,U_33996,1.0
C_682155,U_33996,1.0
C_947255,U_33996,1.0
C_696721,U_34001,2.94
C_780629,U_34036,2.97
C_697791,U_34063,2.88
C_756665,U_34308,2.97
C_948245,U_34496,3.0
C_681645,U_34496,2.97
C_682183,U_34508,3.0
C_749807,U_34531,2.91
C_682624,U_34531,2.76
C_696687,U_34531,2.73
C_681373,U_34531,2.46
C_948419,U_34531,2.4
C_696724,U_34531,2.13
C_936987,U_34531,2.04
C_866769,U_34531,1.77
C_735157,U_34537,2.97
C_682661,U_34537,2.91
C_676673,U_34645,2.97
C_845674,U_34805,2.94
C_674903,U_34805,2.91
C_696919,U_34831,2.82
C_677049,U_34896,2.97
C_735321,U_34985,3.0
C_707081,U_34985,2.97
C_782555,U_34988,2.97
C_697018,U_34988,2.94
C_697791,U_34988,2.82
C_770738,U_34989,3.0
C_697791,U_34989,2.97
C_676937,U_34989,2.94
C_696679,U_35001,2.94
C_677093,U_35034,2.82
C_696922,U_35057,2.88
C_770738,U_35096,2.94
C_680779,U_35099,2.97
C_682440,U_35117,2.97
C_735321,U_35117,2.82
C_696994,U_35176,2.94
C_948147,U_35212,2.88
C_674923,U_35212,2.85
C_696911,U_35212,2.79
C_697018,U_35233,3.0
C_782555,U_35233,2.97
C_948432,U_35233,2.25
C_943250,U_35233,2.19
C_911733,U_35258,2.76
C_677038,U_35281,2.91
C_696945,U_35281,2.7
C_680920,U_35281,2.55
C_681083,U_35281,2.49
C_680819,U_35281,1.71
C_759007,U_35281,1.53
C_934526,U_35281,1.47
C_676662,U_35281,1.23
C_735351,U_35281,1.17
C_696899,U_35281,1.08
C_696939,U_35281,1.0
C_677004,U_35281,1.0
C_694160,U_35281,1.0
C_676953,U_35336,3.0
C_677136,U_35383,3.0
C_948296,U_35392,3.0
C_697791,U_35392,2.97
C_696787,U_35413,2.64
C_1903962,U_35413,2.31
C_735378,U_35413,2.28
C_697791,U_35413,2.19
C_677236,U_35413,1.83
C_680845,U_35413,1.59
C_786471,U_35413,1.53
C_696549,U_35413,1.5
C_676682,U_35492,2.97
C_799800,U_35521,2.91
C_707031,U_35676,2.79
C_697791,U_35688,2.97
C_788575,U_35688,2.79
C_696841,U_35694,2.73
C_680845,U_35694,2.58
C_676918,U_35694,2.25
C_682336,U_35831,2.88
C_697091,U_35862,2.97
C_682224,U_35969,3.0
C_734037,U_36034,2.94
C_943228,U_36060,3.0
C_707031,U_36060,2.61
C_677020,U_36060,2.28
C_674938,U_36060,2.19
C_676635,U_36060,1.89
C_677159,U_36060,1.68
C_747064,U_36060,1.35
C_681094,U_36060,1.26
C_1944722,U_36060,1.0
C_943228,U_36063,3.0
C_682643,U_36088,2.85
C_677076,U_36122,3.0
C_697032,U_36122,2.52
C_735244,U_36135,2.97
C_873864,U_36135,2.94
C_682470,U_36227,2.88
C_1732842,U_36232,2.7
C_707031,U_36240,3.0
C_682485,U_36240,2.49
C_1712435,U_36496,2.94
C_697073,U_36496,2.88
C_696889,U_36501,3.0
C_734037,U_36547,3.0
C_735394,U_36617,3.0
C_819290,U_36633,2.94
C_735351,U_36639,3.0
C_682383,U_36639,2.61
C_696700,U_36639,2.55
C_881480,U_36667,2.58
C_677236,U_36667,2.52
C_682356,U_36667,2.43
C_926175,U_36667,2.37
C_681083,U_36667,2.31
C_817148,U_36667,1.89
C_697048,U_36687,2.82
C_735325,U_36687,2.76
C_680915,U_36687,2.52
C_681669,U_36687,2.46
C_707109,U_36687,2.19
C_770738,U_36733,2.85
C_696673,U_36741,2.58
C_677179,U_36748,2.82
C_696543,U_36764,2.7
C_782490,U_36764,2.61
C_680884,U_36764,2.52
C_735342,U_37284,2.91
C_680745,U_37284,2.82
C_696740,U_37569,3.0
C_707022,U_37569,2.82
C_756646,U_37603,2.94
C_707093,U_37603,2.85
C_682515,U_37654,2.97
C_676676,U_37656,2.97
C_907948,U_37656,2.76
C_682459,U_37656,2.73
C_696724,U_37660,2.91
C_677146,U_37660,2.85
C_682289,U_37666,2.76
C_677130,U_37666,2.67
C_681255,U_37666,2.64
C_696487,U_37666,2.61
C_682772,U_37666,2.49
C_680870,U_37666,2.22
C_696628,U_37666,1.74
C_681754,U_37666,1.56
C_680789,U_37666,1.32
C_680731,U_37666,1.02
C_682549,U_37666,1.0
C_682141,U_37666,1.0
C_680819,U_37666,1.0
C_696674,U_37666,1.0
C_681001,U_37666,1.0
C_922860,U_37666,1.0
C_907965,U_37666,1.0
C_948387,U_37666,1.0
C_926165,U_37666,1.0
C_948038,U_37666,1.0
C_948403,U_37666,1.0
C_696901,U_37666,1.0
C_677045,U_37669,3.0
C_784069,U_37669,2.97
C_694136,U_37738,2.97
C_955163,U_37748,3.0
C_697188,U_37749,2.94
C_676642,U_37749,2.91
C_676676,U_37757,3.0
C_674938,U_37757,2.82
C_707081,U_37914,2.7
C_696700,U_37914,2.58
C_883345,U_38004,2.85
C_680884,U_38009,2.82
C_948252,U_38009,2.76
C_682523,U_38009,2.64
C_682515,U_38009,2.55
C_674920,U_38012,2.97
C_696993,U_38012,2.88
C_680786,U_38042,3.0
C_696989,U_38063,3.0
C_681683,U_38063,2.94
C_696767,U_38075,2.82
C_674920,U_38112,2.82
C_682210,U_38112,2.76
C_682458,U_38112,1.56
C_697543,U_38112,1.53
C_854868,U_38112,1.29
C_887099,U_38112,1.0
C_696720,U_38112,1.0
C_696991,U_38112,1.0
C_735239,U_38112,1.0
C_2199453,U_38112,1.0
C_696911,U_38241,3.0
C_680741,U_38258,3.0
C_696976,U_38258,2.19
C_696697,U_38258,2.01
C_735336,U_38258,1.98
C_697176,U_38356,2.91
C_697075,U_38356,2.88
C_697165,U_38375,2.91
C_1738993,U_38375,2.85
C_707031,U_38376,2.97
C_697791,U_38390,2.94
C_677093,U_38395,2.97
C_735405,U_38395,2.88
C_697117,U_38416,3.0
C_676902,U_38416,2.97
C_676661,U_38424,2.97
C_697188,U_38434,2.91
C_898359,U_38476,2.97
C_883345,U_38476,2.94
C_943255,U_38627,2.28
C_907951,U_38627,1.92
C_696596,U_38627,1.89
C_697188,U_38727,2.85
C_697381,U_38886,3.0
C_674903,U_38886,2.94
C_948078,U_39038,3.0
C_893812,U_39038,2.85
C_696889,U_39143,2.97
C_680849,U_39190,2.64
C_881462,U_39306,2.82
C_676664,U_39306,2.67
C_881478,U_39504,3.0
C_697415,U_39841,2.97
C_682731,U_39841,2.79
C_936990,U_39887,2.76
C_680803,U_39887,2.61
C_682562,U_39974,3.0
C_759048,U_40004,2.97
C_682515,U_40049,2.94
C_1765606,U_40049,2.79
C_681719,U_40053,3.0
C_1903985,U_11983,1.0
C_879040,U_20421,2.88
C_696994,U_21777,3.0
C_674903,U_21859,2.97
C_770738,U_25363,2.85
C_696835,U_26436,2.94
C_2228534,U_27306,2.64
C_697034,U_27313,2.7
C_681730,U_27614,1.83
C_697748,U_29297,2.13
C_948136,U_32700,2.76
C_758204,U_38416,2.82
C_1738993,U_40256,2.82
C_676953,U_40256,2.46
C_681299,U_40461,2.94
C_866756,U_40461,2.85
C_674910,U_24,2.91
C_682312,U_24,2.85
C_681088,U_24,2.73
C_697288,U_24,2.46
C_948410,U_24,2.01
C_1771179,U_53,2.91
C_1794464,U_54,2.91
C_948431,U_68,2.97
C_707373,U_105,2.97
C_707054,U_105,2.91
C_735395,U_105,2.88
C_735338,U_112,2.97
C_696956,U_112,2.94
C_697027,U_112,2.88
C_696855,U_112,2.79
C_696700,U_112,2.49
C_682277,U_112,2.43
C_680722,U_112,2.34
C_881485,U_112,2.19
C_696928,U_112,2.13
C_1795810,U_112,2.07
C_1428968,U_112,1.77
C_696740,U_118,3.0
C_883345,U_152,2.91
C_936990,U_172,2.97
C_1756077,U_172,2.82
C_1686679,U_184,2.97
C_696994,U_184,2.94
C_837690,U_189,2.76
C_756710,U_189,2.7
C_696679,U_189,2.49
C_677042,U_191,2.7
C_948412,U_191,2.46
C_676658,U_191,2.4
C_682314,U_191,2.19
C_799796,U_191,2.01
C_697360,U_191,1.98
C_883372,U_191,1.95
C_1795810,U_191,1.59
C_735129,U_191,1.56
C_1761368,U_191,1.38
C_1755891,U_191,1.35
C_2009301,U_191,1.23
C_707173,U_193,2.97
C_697398,U_196,3.0
C_676932,U_196,2.91
C_694136,U_197,2.85
C_682516,U_198,2.94
C_883345,U_198,2.88
C_1903985,U_198,2.64
C_1159827,U_203,2.97
C_694143,U_205,2.91
C_697407,U_205,2.88
C_696740,U_205,2.82
C_1794464,U_219,2.91
C_948409,U_230,3.0
C_1410156,U_234,3.0
C_697293,U_242,3.0
C_696746,U_260,2.97
C_707119,U_412,3.0
C_697032,U_463,2.97
C_680819,U_464,2.88
C_697398,U_514,2.94
C_916828,U_567,2.94
C_873864,U_670,2.88
C_1894860,U_670,2.49
C_1899192,U_670,2.37
C_1912188,U_670,2.25
C_694150,U_786,3.0
C_948414,U_796,2.91
C_955163,U_796,2.88
C_697422,U_796,2.64
C_697802,U_796,2.52
C_1714443,U_804,2.94
C_948415,U_817,2.79
C_943250,U_835,3.0
C_682338,U_964,2.88
C_873864,U_964,2.85
C_696673,U_974,2.82
C_696994,U_981,3.0
C_682239,U_1052,2.67
C_1683594,U_1052,2.61
C_1683791,U_1052,2.58
C_1691144,U_1052,2.43
C_1776312,U_1052,2.07
C_680999,U_1052,1.8
C_936997,U_1052,1.65
C_1811867,U_1052,1.5
C_1748240,U_1061,3.0
C_676695,U_1064,2.97
C_749769,U_1064,2.88
C_1794464,U_1064,2.76
C_696679,U_1070,2.79
C_911173,U_1071,3.0
C_681453,U_1071,2.85
C_922850,U_1073,2.91
C_1410156,U_1147,3.0
C_756654,U_1163,2.97
C_676953,U_1165,2.82
C_680764,U_1165,2.43
C_674923,U_1165,2.4
C_707031,U_1165,2.31
C_677045,U_1165,2.25
C_707096,U_1165,2.22
C_932176,U_1165,2.19
C_754135,U_1195,2.82
C_677004,U_1197,3.0
C_694136,U_1197,2.94
C_682190,U_1276,2.94
C_697107,U_1276,2.91
C_1428968,U_1294,2.97
C_948417,U_1325,2.94
C_697208,U_1355,2.94
C_735362,U_1361,2.82
C_934535,U_1361,2.58
C_707054,U_1361,2.55
C_681532,U_1368,2.94
C_676932,U_1461,2.79
C_676664,U_1481,2.88
C_734054,U_1481,2.82
C_948408,U_1481,2.79
C_707035,U_1485,2.88
C_696946,U_1542,2.94
C_676907,U_1553,2.97
C_1750819,U_1553,2.91
C_2221558,U_1553,2.88
C_674920,U_1596,2.97
C_682349,U_1603,3.0
C_697748,U_1603,2.91
C_681439,U_1626,2.91
C_911160,U_1626,2.76
C_681742,U_1626,2.13
C_697821,U_1669,3.0
C_887099,U_1694,2.94
C_676932,U_1748,2.97
C_947253,U_1755,2.85
C_696908,U_1758,2.7
C_676676,U_1758,2.61
C_676695,U_1758,2.4
C_674920,U_1758,2.22
C_1903985,U_1758,1.89
C_1894914,U_1758,1.77
C_697161,U_1761,2.94
C_697018,U_1819,2.94
C_697034,U_1826,3.0
C_680745,U_1826,2.88
C_697018,U_1826,2.85
C_674920,U_1826,2.76
C_680779,U_1826,2.07
C_682302,U_1826,2.01
C_735405,U_1830,2.94
C_682469,U_1833,3.0
C_680931,U_1833,2.94
C_694143,U_1900,3.0
C_854855,U_1900,2.97
C_707031,U_1949,2.97
C_676915,U_1949,2.94
C_697039,U_1957,2.94
C_697289,U_2009,2.82
C_735351,U_2058,3.0
C_697422,U_2058,2.91
C_676695,U_2059,2.88
C_873864,U_2059,2.7
C_682458,U_2060,2.79
C_676642,U_2060,2.76
C_674959,U_2157,2.85
C_676673,U_2169,3.0
C_680905,U_2169,2.94
C_696700,U_2300,2.88
C_696911,U_2300,2.79
C_676664,U_2325,2.88
C_629559,U_2325,2.82
C_735099,U_2325,2.64
C_854898,U_2325,2.49
C_697100,U_2325,2.4
C_697034,U_2325,2.28
C_696787,U_2325,1.98
C_936943,U_2325,1.83
C_943223,U_2325,1.8
C_680789,U_2325,1.68
C_735239,U_2325,1.47
C_735351,U_2444,2.94
C_676676,U_2452,2.61
C_677004,U_2452,2.58
C_629559,U_2452,2.52
C_948235,U_2452,2.46
C_696911,U_2452,2.43
C_679148,U_2487,3.0
C_955163,U_2518,2.94
C_682636,U_2561,2.94
C_707081,U_2617,2.76
C_1944971,U_2617,2.73
C_694136,U_2617,2.7
C_707096,U_2704,2.88
C_676907,U_2730,2.82
C_735448,U_2730,2.46
C_697145,U_2730,2.43
C_682679,U_2730,2.04
C_677031,U_2748,2.91
C_1912519,U_2826,3.0
C_629559,U_2905,2.82
C_682442,U_2980,2.94
C_697265,U_2980,2.91
C_697121,U_2980,2.67
C_696700,U_3024,2.97
C_1767316,U_3079,3.0
C_682149,U_3112,2.82
C_811503,U_3112,2.67
C_883345,U_3112,2.49
C_682239,U_3112,2.46
C_696709,U_3112,2.34
C_1771179,U_3112,2.13
C_681100,U_3112,1.17
C_881453,U_3132,2.97
C_676932,U_3160,2.94
C_697374,U_3165,2.97
C_680937,U_3167,2.94
C_677144,U_3167,2.82
C_681026,U_3169,2.91
C_676658,U_3169,2.73
C_696946,U_3173,3.0
C_756646,U_3173,2.97
C_681026,U_3179,3.0
C_883345,U_3205,2.97
C_696679,U_3205,2.94
C_677004,U_3212,2.79
C_879045,U_3212,2.73
C_1907833,U_3212,2.67
C_879040,U_3213,2.94
C_707081,U_3213,2.91
C_682415,U_3217,2.91
C_735351,U_3217,2.43
C_747056,U_3323,2.97
C_674903,U_3403,2.97
C_801420,U_3403,2.91
C_696682,U_3403,2.82
C_823300,U_3403,2.64
C_948265,U_3403,2.04
C_680999,U_3403,2.01
C_948083,U_3403,1.98
C_697126,U_3403,1.92
C_707038,U_3424,2.97
C_943274,U_3428,2.85
C_682320,U_3428,2.52
C_697405,U_3439,3.0
C_733993,U_3439,2.97
C_676969,U_3439,2.91
C_879040,U_3445,3.0
C_696903,U_3446,2.22
C_697038,U_3446,1.83
C_696692,U_3446,1.74
C_707038,U_3450,2.91
C_680903,U_3478,2.91
C_676635,U_3479,2.97
C_629559,U_3498,3.0
C_674914,U_3508,2.91
C_808526,U_3509,2.91
C_681720,U_3509,2.76
C_680970,U_3509,2.67
C_680765,U_3509,2.34
C_696709,U_3509,2.07
C_697108,U_3607,3.0
C_735102,U_3652,2.79
C_694136,U_3652,2.61
C_696803,U_3652,2.22
C_696908,U_3701,3.0
C_677144,U_3701,2.97
C_676683,U_3715,2.97
C_948389,U_3715,2.88
C_696571,U_3715,2.49
C_677189,U_3715,2.46
C_697236,U_3717,2.91
C_2297236,U_3717,2.43
C_697208,U_3755,2.94
C_674920,U_3850,2.88
C_817691,U_3865,2.97
C_697556,U_3865,2.94
C_948269,U_3933,3.0
C_943250,U_3936,2.79
C_735129,U_3936,2.61
C_680951,U_4117,2.97
C_696841,U_4117,2.91
C_696835,U_4117,2.82
C_936913,U_4154,3.0
C_873864,U_4164,3.0
C_916828,U_4207,2.94
C_707081,U_4235,2.97
C_799931,U_4235,2.82
C_697073,U_4243,2.94
C_948040,U_4243,2.34
C_680762,U_4381,2.88
C_697068,U_4381,2.79
C_927967,U_4486,2.85
C_1811728,U_4486,2.82
C_676664,U_4566,2.91
C_707373,U_4604,3.0
C_707081,U_4712,3.0
C_696687,U_4728,2.85
C_737592,U_4757,3.0
C_676683,U_4844,2.97
C_949540,U_4844,2.91
C_694136,U_4898,3.0
C_948252,U_4898,2.73
C_823308,U_4908,2.79
C_697025,U_4908,2.76
C_697032,U_4908,2.58
C_735364,U_4908,2.25
C_746985,U_4908,2.1
C_676646,U_4908,1.89
C_747047,U_4908,1.77
C_696927,U_4908,1.59
C_682473,U_4908,1.44
C_682496,U_4908,1.38
C_682189,U_4927,3.0
C_677031,U_4938,2.97
C_677028,U_4973,2.97
C_676897,U_4973,2.91
C_682458,U_4973,2.76
C_697034,U_4973,2.73
C_697092,U_4992,2.76
C_735300,U_4995,2.94
C_677023,U_5034,3.0
C_682350,U_5034,2.94
C_1755912,U_5034,2.85
C_697007,U_5034,2.58
C_747047,U_5049,2.82
C_682457,U_5064,2.97
C_948415,U_5065,2.85
C_948405,U_5068,2.91
C_696927,U_5100,3.0
C_677133,U_5182,2.97
C_696911,U_5188,2.97
C_948209,U_5213,2.79
C_682819,U_5213,2.7
C_948292,U_5213,2.58
C_697117,U_5220,2.97
C_676902,U_5220,2.94
C_854667,U_5240,2.97
C_883345,U_5266,3.0
C_696704,U_5362,3.0
C_697035,U_5362,2.91
C_1806527,U_5383,2.85
C_682458,U_5383,2.79
C_1941018,U_5383,2.52
C_696915,U_5383,2.37
C_854839,U_5403,3.0
C_735054,U_5424,2.7
C_696700,U_5431,2.97
C_676967,U_5467,3.0
C_680937,U_5467,2.97
C_749769,U_5485,2.88
C_830568,U_5551,2.97
C_830573,U_5551,2.88
C_830569,U_5551,2.82
C_696942,U_5559,3.0
C_696927,U_5597,3.0
C_676937,U_5631,3.0
C_697791,U_5820,3.0
C_1771170,U_5872,2.88
C_947248,U_5872,2.85
C_916130,U_5892,2.79
C_1925896,U_5892,2.73
C_696724,U_5897,2.97
C_688390,U_5897,2.94
C_883345,U_5897,2.85
C_948419,U_5930,2.97
C_682222,U_5947,2.91
C_697405,U_5973,2.88
C_756747,U_5973,2.79
C_696908,U_5973,2.46
C_854862,U_5973,2.22
C_677249,U_6120,2.82
C_797404,U_6120,2.67
C_677061,U_6120,2.58
C_800360,U_6120,2.55
C_682562,U_6141,2.73
C_677236,U_6203,2.76
C_707127,U_6203,2.7
C_682458,U_6203,2.61
C_735405,U_6203,2.58
C_680751,U_6214,2.94
C_696981,U_6214,2.7
C_943223,U_6214,2.64
C_676676,U_6286,2.76
C_907965,U_6286,2.55
C_840084,U_6286,2.4
C_697003,U_6286,2.13
C_801420,U_6355,2.94
C_696787,U_6368,2.91
C_681452,U_6396,2.97
C_696826,U_6409,2.94
C_1789683,U_6546,2.94
C_926175,U_6589,2.94
C_696892,U_6615,2.94
C_676940,U_6615,2.82
C_837735,U_6668,3.0
C_676635,U_6700,3.0
C_680849,U_6751,2.91
C_682195,U_6799,3.0
C_735448,U_6799,2.94
C_680920,U_6799,2.85
C_696973,U_6799,2.64
C_682697,U_6799,2.58
C_830569,U_6806,2.82
C_789278,U_6806,2.46
C_747227,U_6806,2.4
C_682515,U_6806,2.28
C_697828,U_6948,3.0
C_676937,U_6948,2.91
C_707456,U_6948,2.76
C_696841,U_6980,2.76
C_676683,U_6980,2.7
C_707031,U_6980,2.67
C_697073,U_7008,3.0
C_697802,U_7075,2.97
C_677243,U_7075,2.88
C_697791,U_7075,2.85
C_854839,U_7173,2.97
C_948410,U_7173,2.94
C_862969,U_7277,2.88
C_680970,U_7277,2.64
C_694136,U_7277,2.58
C_682346,U_7277,2.46
C_1811739,U_7277,1.17
C_799783,U_7280,3.0
C_682610,U_7312,2.94
C_681678,U_7312,2.88
C_735251,U_7460,2.7
C_890259,U_7460,2.55
C_948427,U_7460,2.49
C_696908,U_7529,3.0
C_676683,U_7529,2.88
C_680730,U_7529,2.85
C_948435,U_7530,3.0
C_677038,U_7591,2.94
C_681754,U_7591,2.7
C_696946,U_7591,2.67
C_707127,U_7650,3.0
C_682620,U_7650,2.46
C_707031,U_7650,2.37
C_696968,U_7650,2.19
