course_id,course_name,old_category,new_category,reason
C_676707,人文视野中的生态学,未标注,教育学,fallback:generic_course
C_676995,知识产权法,未标注,法学,keywords:知识产权|国际关系
C_735448,现代管理学,未标注,管理学,keywords:管理|物流|企业|项目管理
C_696673,Linux操作系统分析,未标注,工学,keywords:操作系统
C_696682,文献管理与信息分析,未标注,管理学,keywords:管理
C_680845,数字信号分析理论与实践,未标注,工学,keywords:算法
C_682589,自主移动机器人,未标注,工学,keywords:控制
C_735441,软件工程与软件自动化,未标注,工学,override:软件工程
C_688398,机器人控制的实际应用,未标注,工学,keywords:控制|机械
C_677186,船舶在波浪中运动的势流理论,未标注,工学,design_context_engineering:工程|结构|软件
C_682546,运营管理,未标注,管理学,keywords:管理|企业|运营
C_881397,项目成本管理,未标注,管理学,keywords:管理
C_681330,移动互联网开发,未标注,教育学,fallback:generic_course
C_682819,艺术心理学,未标注,教育学,keywords:心理
C_735335,环境工程CAD,未标注,工学,keywords:环境工程
C_680814,软件设计模式,未标注,工学,override:软件设计
C_697063,人工智能,未标注,工学,keywords:算法|人工智能
C_746971,现代电力电子技术,未标注,工学,keywords:电子|自动化|控制
C_746973,国际工程项目管理,未标注,管理学,keywords:管理|质量管理|项目管理
C_747227,数学模型与最优化技术,未标注,理学,keywords:数学|概率|统计
C_682327,摄影测量原理与应用,未标注,工学,override:摄影测量
C_682696,图像处理与分析,未标注,教育学,fallback:generic_course
C_682253,高性能计算机网络,未标注,工学,keywords:计算机|网络|通信|控制
C_682393,数理统计及其工程应用,未标注,理学,keywords:统计
C_680869,人机工程学,未标注,工学,design_context_engineering:系统|工程
C_697726,现代物流与供应链管理,未标注,管理学,override:物流
C_676975,软件测试,未标注,工学,keywords:软件|测试技术
C_696964,高等反应工程,未标注,理学,keywords:数学|化学
C_746965,管理运筹学,未标注,管理学,keywords:管理|项目管理
C_680764,信息隐藏技术,未标注,工学,keywords:信息安全|通信
C_696945,家具设计与制造,未标注,艺术学,override:家具设计
C_682439,Web安全实践,未标注,工学,keywords:Web|操作系统
C_680731,智慧城市,未标注,管理学,keywords:管理
C_707173,电子政务,未标注,工学,keywords:电子
C_682237,复合材料力学,未标注,工学,keywords:材料
C_682342,生物医学图像编程实现技术,未标注,工学,keywords:程序|编程
C_682463,有限元基础与软件应用,未标注,工学,keywords:程序|软件
C_697024,航空航天技术,未标注,工学,keywords:航空|航天|Aerospace
C_879111,电极过程动力学,未标注,理学,keywords:力学|化学
C_898359,优化设计,未标注,工学,override:优化设计
C_948210,工程中的流动测试理论与方法,未标注,工学,keywords:测试技术
C_948049,结构现代设计方法,未标注,工学,override:结构现代设计
C_948046,光电检测技术,未标注,工学,keywords:光电|检测技术
C_948212,模块化产品设计与开发,未标注,工学,override:产品设计与开发
C_948209,自然辩证法概论,未标注,军事学,keywords:战略
C_682346,大数据算法,未标注,工学,design_context_engineering:工程
C_697206,现代电路分析与综合,未标注,工学,override:电路
C_677184,传热与流体流动的数值计算,未标注,工学,design_context_engineering:机械|工程|建筑
C_735161,设备故障诊断技术,未标注,医学,keywords:诊断
C_939336,水下声信道,未标注,工学,override:水下声信道
C_676948,现代设计方法,未标注,工学,design_context_engineering:系统
C_1751256,核反应堆工程（Nuclear Reactor Engineering）,未标注,文学,keywords:英语|写作
C_677176,高等流体力学,未标注,理学,keywords:力学
C_680989,专业学位研究生英语,未标注,文学,keywords:英语|翻译|写作
C_680976,储层表征与建模,未标注,理学,keywords:地质
C_696857,嵌入式系统理论与技术,未标注,工学,keywords:计算机|电子|系统理论|芯片
C_682771,时域测试技术综合实验,未标注,工学,override:时域测试技术
C_756710,数字集成电路与系统设计,未标注,工学,override:数字集成电路
C_696981,金属材料及其应用,未标注,工学,keywords:材料
C_682691,生物医学工程概论,未标注,医学,keywords:医学
C_682390,船舶振动与噪声控制,未标注,工学,design_context_engineering:工程
C_682322,机械振动,未标注,工学,keywords:控制|机械|土木|能源|航空
C_680774,航天器轨道力学,未标注,工学,design_context_engineering:系统
C_682595,统计信号处理,未标注,工学,design_context_engineering:系统|工程|检测
C_734054,项目管理概论,未标注,管理学,keywords:管理|项目管理
C_697475,高等分离工程,未标注,工学,keywords:化工
C_696951,单片机原理与汽车微机应用技术,未标注,工学,keywords:电子|单片机
C_747064,自动控制原理,未标注,工学,design_context_engineering:系统|自动化
C_680936,精确制导器术道,未标注,军事学,keywords:武器
C_735362,导弹总体设计导论,未标注,军事学,override:导弹总体设计
C_696721,工程应用数学基础,未标注,理学,keywords:数学
C_696785,解密3D打印,未标注,教育学,fallback:generic_course
C_697050,高级英语写作,未标注,文学,keywords:语言|英语|写作
C_682224,随机过程,未标注,理学,override:随机过程
C_680985,计算机通信网络,未标注,工学,keywords:计算机|网络|人工智能|大数据|云计算
C_682581,跨文化交流英语,未标注,文学,keywords:语言|英语
C_682246,数理统计,未标注,理学,keywords:数学|统计
C_682229,装备自动化工程设计与实践,未标注,工学,override:装备自动化工程设计
C_696808,材料的现代研究方法,未标注,工学,keywords:材料
C_677097,自然辩证法,未标注,教育学,fallback:generic_course
C_887148,随机过程及应用,未标注,理学,override:随机过程
C_682397,工程伦理（硕士版）,未标注,工学,keywords:网络|交通|航天
C_681008,计算机辅助飞行器综合设计,未标注,工学,override:飞行器综合设计
C_735091,科技笔译工作坊,未标注,文学,keywords:翻译|笔译
C_947156,信息论,未标注,工学,keywords:网络|人工智能|机器学习|大数据|区块链
C_862967,神经工程学,未标注,经济学,keywords:宏观|微观
C_797321,水资源系统分析理论与应用,未标注,工学,keywords:水利
C_1736024,商务英语翻译（Business English Translation & Interpretation）,未标注,文学,keywords:英语|English|翻译
C_939349,生物技术在纺织品加工中的应用,未标注,教育学,fallback:generic_course
C_939342,产品设计理念与实务,未标注,教育学,fallback:generic_course
C_1526890,高级护理实践导论,未标注,医学,keywords:护理
C_948214,护理管理理论与实践,未标注,医学,keywords:护理|健康
C_1469181,预防医学,未标注,医学,keywords:医学|临床|预防医学|健康
C_677070,道路·理论·制度·文化——中国特色社会主义理论与实践研究,未标注,工学,keywords:道路
C_682374,细胞生物学：细胞社会的奥秘,未标注,理学,keywords:生物学
C_685689,病理学,未标注,医学,keywords:医学|疾病
C_1472684,诊断学,未标注,医学,keywords:医学|临床|疾病|诊断
C_1552662,大数据可视化,未标注,工学,keywords:大数据|数据可视化
C_707093,临床流行病学,未标注,医学,keywords:临床|诊断|治疗|流行病
C_707135,循证医学,未标注,医学,keywords:医学|临床|疾病
C_696789,医学文献检索,未标注,医学,keywords:医学
C_948430,旅游大数据,未标注,工学,keywords:大数据
C_1679989,智慧汉语——中国文化概论,未标注,文学,keywords:汉语|国文
C_948428,中国税法概论,未标注,教育学,fallback:generic_course
C_948426,环境友好高分子材料,未标注,工学,design_context_engineering:系统|材料
C_694144,品牌传播研究,未标注,文学,keywords:传播
C_947253,神经网络理论及应用,未标注,工学,keywords:计算机|网络|人工智能
C_948427,税法,未标注,教育学,fallback:generic_course
C_936945,现代环境分析技术,未标注,工学,keywords:仪器
C_948216,计算机网络技术,未标注,工学,keywords:计算机|网络
C_943270,高级管理学,未标注,管理学,keywords:管理
C_948219,高级综合英语写作,未标注,文学,keywords:英语|写作
C_680998,西方哲学——从古希腊哲学到晚近欧陆哲学,未标注,哲学,keywords:哲学
C_916828,R语言数据分析,未标注,工学,keywords:编程|算法|人工智能|机器学习|数据挖掘
C_947255,多媒体技术基础,未标注,文学,keywords:媒体
C_905199,通信产业经济,未标注,工学,keywords:通信|IC
C_934517,移动通信原理,未标注,工学,keywords:网络|通信
C_948432,高等电力系统分析,未标注,工学,keywords:网络
C_851362,社会语言学,未标注,文学,keywords:语言|英语
C_766203,智能控制,未标注,工学,keywords:编程|算法|网络|控制
C_948406,医院管理学,未标注,管理学,keywords:管理
C_922854,房屋建筑学,未标注,工学,override:房屋建筑学
C_674953,高级医学英语,未标注,医学,keywords:医学|医学生
C_934496,实验室安全培训,未标注,医学,keywords:医学|药学
C_862969,医学英语词汇进阶,未标注,医学,keywords:医学|解剖|医学生
C_811503,环境规划管理与影响评价,未标注,管理学,keywords:管理
C_948218,新型染整设备,未标注,工学,override:新型染整设备
C_948153,安全管理学,未标注,管理学,keywords:管理
C_922865,数学物理方程及其应用,未标注,理学,keywords:数学|物理|力学
C_760442,自然辩证法概论,未标注,历史学,keywords:历史
C_887103,蛋白质表达纯化与功能研究,未标注,农学,keywords:农业
C_948431,高级公司理财,未标注,经济学,keywords:金融
C_947252,国际金融专题,未标注,经济学,keywords:经济|金融
C_947258,政府预算,未标注,经济学,keywords:财政|宏观
C_674955,研究生的压力应对与健康心理,未标注,教育学,keywords:教育|心理
C_927963,科技英语交流,未标注,文学,keywords:语言|英语|写作
C_927967,员工关系管理-关系思维与人际技能,未标注,管理学,keywords:管理
C_1718815,人格与精神障碍——学做自己的心理医生,未标注,教育学,keywords:心理|人格
C_1645365,高级健康评估,未标注,医学,keywords:护理|疾病|诊断|健康
C_907940,管理流行病学,未标注,医学,keywords:医学|流行病
C_707031,如何写好科研论文,未标注,文学,keywords:写作
C_697236,信息素养——学术研究的必修课,未标注,教育学,fallback:generic_course
C_854832,研究生学术与职业素养讲座,未标注,管理学,keywords:创业
C_1767316,金融英语,未标注,经济学,keywords:金融
C_1776761,脑科学与影像新技术,未标注,医学,keywords:临床|影像学
C_1776760,现代设计方法,未标注,工学,design_context_engineering:系统|工程
C_1767521,组织行为学,未标注,管理学,keywords:组织行为
C_1784414,最优控制理论,未标注,工学,design_context_engineering:系统|工程
C_1792323,道路交通事故处理,未标注,工学,keywords:道路|交通
C_1800063,中国特色社会主义理论与实践,未标注,法学,keywords:社会主义
C_1846545,计算方法,未标注,工学,keywords:计算机
C_697212,面向对象分析与设计,未标注,工学,override:面向对象分析与设计
C_1891384,中国特色社会主义理论与实践研究,未标注,法学,keywords:社会主义
C_1896473,工程伦理,未标注,法学,same_name:社会学
C_1896509,现代数字信号处理,未标注,工学,keywords:程序|人工智能|大数据|云计算
C_1898449,大数据管理与挖掘,未标注,工学,keywords:数据挖掘|大数据|控制
C_1910447,“导师论坛”专题在线公益讲座——武汉大学,未标注,教育学,keywords:教育|导师
C_1912002,多元统计分析,未标注,理学,keywords:统计
C_1912003,音乐鉴赏,未标注,艺术学,keywords:艺术|音乐
C_1912004,数学分析I,未标注,理学,keywords:数学|微积分
C_1912006,乒乓球入门与提高,未标注,军事学,keywords:战术
C_1912007,疫情防控凸显中国的大国担当,未标注,工学,keywords:网络
C_1912009,中西方抗疫模式的制度比较与文化逻辑,未标注,法学,keywords:政治
C_1912010,从新冠疫情看人类命运共同体,未标注,教育学,fallback:generic_course
C_1912011,流体包裹体地质,未标注,理学,keywords:地质
C_1912013,Management Consulting,未标注,工学,keywords:IC
C_1912016,Soil Mechanics,未标注,工学,keywords:IC
C_1912019,CNC Programming,未标注,工学,keywords:IC
C_1912188,21考研政治80分备考规划,未标注,法学,keywords:政治
C_1912477,21考研政治1000题学霸刷题班,未标注,法学,keywords:政治
C_1903985,公司并购与重组,未标注,工学,design_context_engineering:结构
C_1912735,Web前端攻城狮,未标注,工学,keywords:Web
C_1915175,管理类考研吕建刚管综全程班,未标注,管理学,keywords:管理
C_1916172,管理类联考(考研) 考情分析及院校选择,未标注,管理学,keywords:管理
C_1916174,管理类联考（考研） 高分备考规划,未标注,管理学,keywords:管理
C_1916207,北大工商管理专业（MBA）学长 提前面试及备考经验分享,未标注,管理学,keywords:管理|工商
C_1916220,中央财经工商管理专业（MBA）学姐 院校选择及备考经验分享,未标注,管理学,keywords:管理|工商
C_1918002,西南财经会计专业硕士（MPAcc）学长备考及复试经验分享,未标注,管理学,keywords:会计
C_1918004,天津大学工商管理专业（MBA） 学姐提前面试和备考经验分享,未标注,管理学,keywords:管理|工商
C_1918351,Gas Reservoir Engineering,未标注,工学,keywords:IC
C_1918356,Traditional Chinese Medicine,未标注,工学,keywords:IC
C_1918363,The Prevention and Management of COVID-19,未标注,工学,keywords:IC
C_682379,高级大数据系统,未标注,工学,design_context_engineering:系统
C_696994,生活英语听说,未标注,文学,keywords:英语
C_696968,生活英语读写,未标注,文学,keywords:英语|写作
C_1924175,Tsinghua Global Summer School 2020（简版）,未标注,工学,keywords:IC
C_1924403,文献检索与论文写作,未标注,文学,keywords:写作|传播
C_1924709,网络安全博弈之路,未标注,工学,keywords:网络
C_1924714,21考研数学系统班秋冬季（数学一、三）,未标注,理学,keywords:数学
C_1924736,21考研数学系统班秋冬季（数学二）,未标注,理学,keywords:数学
C_2224832,定得了战略,未标注,军事学,keywords:战略
C_2009086,看得透市场,未标注,教育学,fallback:generic_course
C_1925892,时尚买手训练营,未标注,艺术学,design_context_art:服装设计
C_1925894,蓝色地球,未标注,历史学,keywords:历史
C_1925896,版式设计,未标注,艺术学,override:版式设计
C_1925897,农药学,未标注,医学,keywords:药学|健康
C_1925898,高等代数 I,未标注,工学,keywords:机器学习|飞行
C_1925903,数学分析II,未标注,理学,keywords:数学
C_1925905,Microbiology,未标注,工学,keywords:IC
C_1925906,Methods & Writing of Scientific Research for Environment Specialty,未标注,工学,keywords:IC
C_1925908,Traditional Chinese Medicine · Acupuncture and Moxibustion,未标注,工学,keywords:IC
C_1925909,Chinese Literature,未标注,工学,keywords:IC
C_1925910,Surgery,未标注,工学,keywords:IC
C_1925911,Creative Writing,未标注,工学,keywords:IC
C_1925922,回归分析,未标注,理学,keywords:统计
C_1928986,计算机图形学,未标注,工学,keywords:计算机
C_1940647,财务分析与财务管理,未标注,管理学,override:财务管理
C_1940999,四级高分过线系统班,未标注,文学,override:四级
C_1941018,六级高分过线系统班,未标注,文学,override:六级
C_1941101,英语科技文献阅读,未标注,文学,keywords:语言|英语
C_1864381,时空大数据分析和挖掘实战,未标注,工学,keywords:软件|大数据
C_1944717,Dancing with the Graver-Appreciation and Application of Yunnan Irreproducible Woodcut Prints,未标注,工学,keywords:IC
C_1944722,数据通信与计算机网络,未标注,工学,keywords:计算机|网络|通信
C_1944723,天气学,未标注,教育学,fallback:generic_course
C_1944724,大学计算机应用基础,未标注,工学,override:大学计算机
C_1944725,中华民族精神,未标注,历史学,keywords:历史
C_1944726,电磁场与波,未标注,工学,keywords:交通|电磁场
C_1944727,国际营销（英文）,未标注,管理学,override:营销
C_1944729,实用针灸学——经络养生与康复,未标注,医学,keywords:康复
C_1944731,传统民俗与中华艺术,未标注,历史学,keywords:民俗
C_1816152,临床伦理与科研道德,未标注,医学,keywords:医学|临床
C_1816033,骨科相关研究进展,未标注,医学,keywords:临床
C_1907726,高级护理管理实践,未标注,医学,keywords:临床|护理
C_956128,肝硬化门脉高压热点问题解读,未标注,教育学,fallback:generic_course
C_1944971,理论和实践：自然语言处理,未标注,文学,keywords:语言
C_1974389,22考研英语一高分系统班,未标注,文学,keywords:英语
C_1742805,C++编程训练营,未标注,工学,keywords:编程
C_1980010,22考研英语二高分系统班,未标注,文学,keywords:英语
C_1987579,English Comprehensive Ability Promotion (IELTS),未标注,文学,keywords:English
C_1987701,计算机基础与应用,未标注,工学,keywords:计算机|网络
C_1987717,计算机组织与结构,未标注,工学,keywords:计算机|材料
C_1991780,Introduction to Film Music,未标注,工学,keywords:IC
C_1992918,化学与创新,未标注,理学,keywords:化学
C_1992919,计量地理学与实验,未标注,理学,keywords:地理
C_1992925,能源化学工程概论,未标注,工学,keywords:控制|能源|化工
C_1992927,韩妆技巧与形象塑造,未标注,艺术学,keywords:化妆
C_1992929,运动训练学,未标注,教育学,override:运动训练
C_1992930,数字信号处理,未标注,工学,keywords:计算机
C_1992940,宪法学,未标注,法学,keywords:法学|宪法
C_1992941,英语辩论的艺术,未标注,文学,keywords:英语
C_1992947,古代汉语与元典阅读,未标注,文学,keywords:语言|汉语
C_1992950,遗传学,未标注,医学,keywords:健康
C_1992952,Matlab 基础及在地学中的应用,未标注,工学,keywords:计算机|软件|数据可视化
C_1992970,数学分析III,未标注,理学,keywords:数学|微积分
C_1992980,自然语言处理训练营,未标注,文学,keywords:语言
C_1996570,机械制图（Ⅱ）,未标注,工学,keywords:机械
C_1997524,职业伦理,未标注,哲学,keywords:伦理
C_2027893,机械制图（Ⅰ）,未标注,工学,keywords:机械
C_2033958,工程伦理2.0,未标注,哲学,keywords:伦理
C_2038046,22考研数学一/三全程系统班,未标注,理学,keywords:数学
C_2009301,中国马克思主义与当代,未标注,法学,keywords:马克思主义
C_2053613,科学研究方法与论文写作,未标注,文学,keywords:写作
C_2059279,工程制图（上）,未标注,工学,design_context_engineering:机械|工程
C_2059281,中国陶笛艺术探索,未标注,艺术学,keywords:艺术|音乐|钢琴
C_2059282,会展旅游及实训,未标注,工学,keywords:IC
C_2059284,Listening and Speaking English for Marine ETO,未标注,文学,keywords:English
C_2059285,植物的欲望,未标注,医学,keywords:药物
C_2059286,AutoCAD软件应用,未标注,工学,design_context_engineering:机械|软件
C_2059287,统计计算,未标注,理学,keywords:统计
C_2059290,化工原理,未标注,工学,keywords:化工
C_2059291,导游知识与技能训练,未标注,教育学,fallback:generic_course
C_2059294,数学物理方程,未标注,理学,keywords:数学|物理
C_2059295,火针疗法临床应用,未标注,医学,keywords:临床|疾病|治疗
C_2059297,哲思与诗意——禅诗鉴赏与创作,未标注,文学,keywords:诗
C_2059299,视觉传达与传播设计,未标注,艺术学,override:视觉传达
C_2059301,因为它，爱上家——居住区规划原理,未标注,工学,override:居住区规划
C_2059302,高等数学（上）,未标注,理学,keywords:数学|微积分|高等数学
C_2059304,房屋建筑学,未标注,工学,override:房屋建筑学
C_2059314,Small Acupoints Help Your Health Better on,未标注,工学,keywords:IC
C_2059315,Comprehensive Business English,未标注,文学,keywords:English
C_2059316,Production Planning and Control,未标注,工学,keywords:IC
C_2059317,Analog Electronic Technology,未标注,工学,keywords:IC|Circuit
C_2059319,Dynamical Simulation of Construction Machinery,未标注,工学,keywords:IC
C_2059321,Diagnostics,未标注,工学,keywords:IC
C_2059323,Introduction to Artificial Intelligence,未标注,工学,keywords:IC
C_2063783,International Financial Management,未标注,工学,keywords:IC
C_2094866,汉语——直通HSK,未标注,文学,keywords:语言|汉语|国文
C_2093531,最优化方法,未标注,教育学,fallback:generic_course
C_2095102,矩阵论及其应用,未标注,理学,keywords:数学|矩阵
C_2097435,运动生物力学原理与应用,未标注,理学,keywords:力学|生物学
C_2097699,肿瘤治疗学,未标注,医学,keywords:临床|疾病|治疗|肿瘤
C_2111790,22考研数学二全程系统班,未标注,理学,keywords:数学
C_2141842,小儿推拿学,未标注,医学,keywords:临床|疾病
C_2141844,儿科学,未标注,医学,keywords:医学|临床|疾病|医学生
C_2141845,舞蹈鉴赏,未标注,艺术学,keywords:舞蹈
C_2141847,政治经济学,未标注,经济学,keywords:经济学|经济
C_2141859,创业管理与创业投资,未标注,管理学,override:创业
C_2141863,病理学与病理生理学,未标注,医学,keywords:医学|临床|疾病|生理|血液
C_2141865,环境化学,未标注,理学,keywords:化学
C_2141876,Road Subgrade and Pavement Engineering,未标注,工学,keywords:IC
C_2151142,爱情美学,未标注,哲学,keywords:美学
C_2113371,卫生法——健康权利漫谈,未标注,医学,keywords:健康
C_2171820,中国马克思主义与当代,未标注,法学,keywords:政治|马克思主义
C_2189666,组织学,未标注,医学,keywords:医学|临床|免疫
C_2199441,Chinese Language --Express to HSK,未标注,工学,keywords:IC
C_2199442,Basic Principles of Steel Structures,未标注,工学,keywords:IC
C_2199445,Gerontological Nursing,未标注,工学,keywords:SoC|IC
C_2199449,云南旅游文化之行,未标注,理学,keywords:地质
C_2199450,力学与生活,未标注,理学,keywords:力学
C_2199451,森林生态学,未标注,理学,keywords:地理
C_2199453,智能证券投资,未标注,工学,design_context_engineering:结构
C_2199455,生活中的统计学,未标注,理学,keywords:统计
C_2199460,管理统计学,未标注,理学,keywords:统计
C_934520,数据挖掘,未标注,工学,keywords:数据挖掘|大数据
C_2203228,电网络理论,未标注,工学,keywords:网络|电路
C_2211915,（校内）学做小程序--云开发篇：近义词小程序,未标注,工学,design_context_engineering:工程|软件|程序
C_2218127,HTML5 Mobile Front-end Development Foundation,未标注,工学,keywords:Web|HTML
C_2218203,计算机组成原理与系统结构,未标注,工学,override:计算机组成
C_2221551,创新的力量,未标注,教育学,fallback:generic_course
C_2221558,国际商务谈判与礼仪,未标注,管理学,keywords:企业
C_2221559,陕西导游英语,未标注,文学,keywords:英语
C_2221567,线性代数,未标注,理学,keywords:数学|线性代数|矩阵
C_2221569,毛泽东思想和中国特色社会主义理论体系概论,未标注,军事学,same_name:军队政治工作学
C_2221573,微生物学,未标注,理学,same_name:生物学
C_2221582,Marketing,未标注,教育学,fallback:generic_course
C_2221589,Calculus Ⅰ,未标注,工学,keywords:IC
C_1980009,油区构造解析,未标注,工学,keywords:控制|石油
C_2226108,环境质量评价,未标注,管理学,keywords:管理
C_2226095,燃烧与爆炸,未标注,理学,keywords:化学
C_2228967,上好一门课——关于专业课程的一些思考和实践,未标注,教育学,fallback:generic_course
C_2229898,城市地理学,未标注,理学,keywords:地理
C_2229900,实变函数论,未标注,工学,keywords:人工智能|机器学习|大数据|飞行
C_2229902,大学体育1（篮球）,未标注,教育学,fallback:generic_course
C_2229905,新冠肺炎预防及治疗中的药物研发,未标注,医学,keywords:临床|药物|诊断|治疗
C_2229906,微观经济学,未标注,经济学,keywords:经济学|经济|微观
C_2229911,中医英语进阶,未标注,文学,keywords:英语
C_2229913,会计学,未标注,管理学,override:会计学
C_2229920,高等数学（经管类）I,未标注,理学,keywords:数学|微积分|高等数学
C_2229924,Forensic Medicine,未标注,工学,keywords:IC
C_2229925,Advanced Driving Assistance System,未标注,工学,keywords:IC
C_2229927,Java Object Oriented Programming,未标注,工学,keywords:Java|Web|IC
C_2229928,Strategies of Becoming a Dessert Master,未标注,工学,keywords:IC
C_2223976,网络信息资源获取与管理,未标注,工学,keywords:网络
C_2235604,计算机音乐,未标注,工学,keywords:计算机|编程|算法
C_1918053,工程伦理,未标注,法学,same_name:社会学
C_2240898,创造力揭秘——21天成为创新达人,未标注,教育学,fallback:generic_course
C_2242137,学堂考研公开课,未标注,教育学,fallback:generic_course
C_2141537,在线学习活动的设计和反馈,未标注,教育学,override:在线学习活动
C_2228984,图表的高阶制作与使用,未标注,教育学,keywords:教学|教师
C_1842720,工科基础课的在线考试探索与实践,未标注,教育学,keywords:教学|教师|考试
C_2228974,高质量教学不完全手册,未标注,教育学,keywords:教学|教师
C_2219435,全球线上教学实践与教学质量保障措施范例分享,未标注,教育学,keywords:教学|教师
C_2229012,OBE精品课重塑过程中的课程达成度评价,未标注,教育学,keywords:教学|教师
C_2229010,在线教学的教学质量保障和形成性评价,未标注,教育学,keywords:教学|教师|在线教学
C_2228999,在线教学中的理念与做法,未标注,教育学,keywords:教学|教师|在线教学
C_2228987,板书的电子化,未标注,工学,keywords:电子
C_1925919,高校教学质量评价与保障：在线教学的新挑战,未标注,教育学,keywords:教学|教师|在线教学
C_2172675,以学生为中心的教与学,未标注,教育学,keywords:教学|教师
C_1767167,教学课件美化及课件动画制作,未标注,教育学,keywords:教学|教师
C_1753494,如何使用ZOOM/腾讯会议/钉钉/QQ等软件进行直播授课,未标注,工学,keywords:软件
C_2221879,信息技术环境下如何上好一堂课,未标注,教育学,keywords:教学|教师
C_1770323,基于教学运用实例的“雨课堂”功能介绍,未标注,教育学,keywords:教学|教师
C_2237037,在线教学课例与解析——“景观技术一：竖向和道路”课程的在线教学,未标注,教育学,keywords:教学|教师|在线教学
C_2199303,在线教学课例与解析——“医学伦理学”课程的在线教学,未标注,教育学,keywords:教学|教师|在线教学
C_2199351,在线教学课例与解析——“电路原理”课程的在线教学,未标注,工学,override:电路
C_2199373,在线教学课例与解析——“数字电路与嵌入式系统”课程在线教学的探索与尝试,未标注,工学,override:电路
C_2228992,线上直播课程的品质,未标注,教育学,keywords:教学|教师
C_2185788,如何打造精彩一课——医学课程设计与实施,未标注,教育学,override:课程设计
C_2218186,“金课”申报前核心准备工作,未标注,教育学,keywords:教学|教师
C_2189518,热恋表白VS相守一生——以《材料力学-压杆稳定》为例谈谈讲课比赛与课堂教学,未标注,教育学,keywords:教学|教师
C_1881680,教学基本功大赛备赛经验分享：聊聊那些能帮你“偷懒”的小工具,未标注,教育学,keywords:教学|教师
C_2215471,艺术教育4.0-如何将艺术教育融入虚拟空间创新、进化、升华,未标注,教育学,keywords:教育|教学|教师
C_1925917,弦歌不辍——疫情下的在线教学,未标注,教育学,keywords:教学|教师|在线教学
C_2215499,跨学科合作与国际期刊论文写作,未标注,文学,keywords:写作
C_2233592,科学家精神与项目设计,未标注,教育学,keywords:教学|教师
C_2221927,立足于“厚”与“宽”的变革、升阶——我对建设一流课程的思考,未标注,教育学,keywords:教学|教师
C_2172731,国家级一流本科课程申报经验分享：说课视频的设计与制作,未标注,教育学,keywords:教学|教师
C_1842789,一流课程建设和申报之我见,未标注,教育学,keywords:教学|教师
C_2199458,在线教学课例与解析——“社会学”课程的在线教学,未标注,教育学,keywords:教学|教师|在线教学
C_1909561,后疫情时代一流本科课程建设的新思考,未标注,教育学,keywords:教学|教师
C_2219328,基于雨课堂和BOPPPS模型的混合式金课设计,未标注,教育学,keywords:教学|教师
C_1825200,基于深度学习的混合式一流课程设计,未标注,教育学,override:课程设计
C_1881493,一流课程目标下的教学改革实践与思考,未标注,教育学,keywords:教学|教师
C_2151897,宝剑锋从磨砺出——青年教师教学比赛经验交流,未标注,教育学,keywords:教学|教师
C_2215663,从讲好到学好——从教学比赛出发的个人成长,未标注,教育学,keywords:教学|教师
C_2218040,在线教学课例与解析——“大学物理”课程线上线下混合式教学,未标注,教育学,keywords:教学|教师|在线教学
C_1770363,微课设计与制作（快速入门篇）,未标注,教育学,override:微课设计
C_1827362,走进未来的教与学——基于《分子生物学》的线上新混合式教学模式的探索与实践,未标注,教育学,keywords:教学|教师
C_2199199,大道至简，内容为王——在线直播授课“道”与“术”,未标注,教育学,keywords:教学|教师
C_2233465,大学的初心,未标注,教育学,keywords:教学|教师
C_2179785,课程思政的内涵、教学设计与实施路径——以工科专业基础课程和专业课程为例,未标注,教育学,override:教学设计
C_2179942,线上往事犹在侧 云端思政已近身,未标注,教育学,keywords:教学|教师
C_2180075,专业课与“课程思政”——金课设计与实施,未标注,教育学,keywords:教学|教师|课程思政
C_2218124,清华大学“三位一体”育人理念下专业课教学“课程思政”建设,未标注,教育学,keywords:教学|教师|课程思政
C_1842823,理工科核心课程中的课程思政——为什么做与怎么做,未标注,教育学,keywords:教学|教师|课程思政
C_2180235,专业课程中融入“课程思政”的思考与初探,未标注,教育学,keywords:教学|教师|课程思政
C_2180244,艺术思政 文化先行——艺术设计类课程思政,未标注,艺术学,override:艺术设计
C_1793814,混合式教学，让学生和你一起嗨,未标注,教育学,keywords:教学|教师
C_2197640,直播上课如何课前课中课后?,未标注,教育学,keywords:教学|教师
C_2180023,基础理论课的课程思政建设——以《组合数学》为例,未标注,教育学,keywords:教学|教师|课程思政
C_2195990,基于信息技术的混合式教学模式及其创新演进,未标注,教育学,keywords:教学|教师
C_2196043,互联网时代医学课程创新教学实践,未标注,教育学,keywords:教学|教师
C_2197691,基于学习研究的教学理念与方法——以戏剧课程的教学为例,未标注,教育学,keywords:教学|教师
C_2203510,构建“线上+线下”的和声课程混合教学模式与线上教学的设计实践,未标注,教育学,keywords:教学|教师
C_2215671,雨课堂多场景高效教学案例分享,未标注,教育学,keywords:教学|教师
C_2231603,全球化时代的学习革命与高校人才培养,未标注,教育学,keywords:教学|教师|人才培养
C_1926748,线上线下之间的转身,未标注,教育学,keywords:教学|教师
C_2197705,混合式教学实践：疫情期间在线教学及疫情后的混合式教学,未标注,教育学,keywords:教学|教师|在线教学
C_2197653,基于MOOC的混合式教学实践,未标注,教育学,keywords:教学|教师
C_1909608,翻转课堂设计实践,未标注,教育学,override:翻转课堂
