user_id,course_order
U_15737,C_2233600|C_1918552|C_2179785|C_2233465|C_2151889|C_2203510|C_2231604|C_2179942|C_2197640|C_1842823|C_2151882|C_2196043|C_2180244|C_2180235|C_2197691|C_2218124|C_1793814|C_2180075|C_2180023|C_2215671|C_2195990|C_2199458|C_1926748|C_2199351|C_2199186|C_1827362|C_2197653|C_2197705|C_2231603|C_2218040|C_1909608|C_2199373|C_2237037|C_1842662|C_2199303|C_1793819|C_2199199|C_1842906|C_1842720|C_2219435|C_2229012|C_2228534|C_2228987|C_2228984|C_1767167|C_2228992|C_1753494|C_2221879|C_2228974|C_1925919|C_2141537|C_2229010|C_2228999|C_1770363|C_1770323|C_2189334|C_2189518|C_1825200|C_2185788|C_1881493|C_2172675|C_2215663|C_2218186|C_1909561|C_2172731|C_2221927|C_2219608|C_2205152|C_2151897|C_1842789|C_2219328|C_2215477|C_2233592|C_2215284|C_2215499|C_2215747|C_2210260
U_15777,C_916828|C_696994|C_1811832
U_15813,C_936971|C_677249|C_680987|C_707031|C_697422
U_15832,C_837980|C_817691
U_15859,C_676683|C_866756|C_948415
U_15873,C_677249|C_936971|C_697100|C_866756|C_697110
U_15880,C_682153|C_682531|C_682525|C_682431
U_15969,C_696942|C_676659|C_697069|C_677249|C_680821
U_16100,C_696942|C_697034|C_677038
U_16118,C_676697|C_697007|C_948136|C_817691|C_1714444|C_1527362|C_697032|C_1755958|C_1756073|C_813290|C_681341
U_16129,C_682304|C_696994|C_948417|C_788575|C_1779421
U_16132,C_696606|C_1925909|C_697415
U_16329,C_682393|C_1846545
U_16365,C_676683|C_735155|C_879045|C_814402|C_676915|C_735364|C_696626|C_696980|C_681005|C_707093|C_676661|C_697398|C_697032|C_696686|C_696994|C_1918363
U_16431,C_887103|C_1771179
U_16660,C_696695|C_681475|C_696901|C_682659|C_681152|C_681045|C_696841|C_1704762|C_1765606|C_1753434|C_1825107|C_735149
U_16717,C_735143|C_735364|C_696840|C_696753|C_798690|C_682516
U_16732,C_696942|C_696994|C_682273|C_682219|C_682319|C_682226|C_682449|C_680726
U_16934,C_685689|C_735214|C_696994
U_16986,C_697130|C_674903
U_17031,C_677179|C_697032|C_697039|C_697038|C_881485|C_676917|C_696927|C_697236|C_854855|C_854832|C_707031|C_931245|C_1844106|C_2053613|C_676696
U_17171,C_629559|C_696994
U_17178,C_676932|C_682754|C_677030|C_676676
U_17220,C_685689|C_696919|C_1794464
U_17308,C_682222|C_696994|C_677110
U_17334,C_677030|C_680961|C_680919|C_1794464|C_948423|C_934522|C_734035|C_735239
U_17435,C_707109|C_733993|C_681084|C_680741|C_2059286
U_17532,C_682721|C_696679|C_948432|C_680788|C_817148|C_1944726
U_17537,C_781627|C_707127|C_682193|C_747044
U_17570,C_682277|C_676934|C_676651|C_697030|C_1756078|C_682675|C_681076|C_2059279
U_17573,C_916835|C_707099
U_17574,C_696625|C_696633|C_707119|C_677049
U_17575,C_697173|C_800360
U_17581,C_735283|C_943228
U_17596,C_905197|C_735115|C_681010|C_857825|C_697073|C_697098|C_696991
U_17626,C_735269|C_681414
U_17629,C_696746|C_682164|C_681034|C_735107
U_17630,C_680724|C_682190|C_948421|C_883345|C_682360|C_681080|C_682435
U_17632,C_696911|C_735259
U_17637,C_682308|C_932176
U_17650,C_747064|C_682263|C_682345|C_682330|C_682589
U_17664,C_735269|C_677184|C_681414|C_681711
U_17667,C_674914|C_680830
U_17679,C_682648|C_680884|C_696870|C_677172|C_697334|C_676682|C_735361|C_922865|C_735385|C_682265|C_682260|C_681154|C_679148|C_882596|C_681353|C_943258|C_697289|C_682762|C_947248|C_696506|C_735129|C_694149|C_681158|C_799796|C_682489|C_697229|C_696704|C_681355|C_696899|C_1784711|C_682554|C_682296|C_696829
U_17693,C_697003|C_890259|C_911664
U_17694,C_681034|C_696870
U_17695,C_696506|C_735385
U_17711,C_682554|C_681682|C_922865|C_943274|C_735157|C_680824|C_696700|C_697034|C_881478|C_694136|C_677146|C_697236|C_707037|C_680762|C_677095|C_697423|C_677028|C_680879|C_677043|C_680817|C_696721|C_948423
U_17714,C_681452|C_697024|C_696732|C_2266746|C_681414|C_696897|C_696679|C_697027|C_676664|C_931248|C_746971|C_681702|C_682515|C_943228|C_936963|C_681034|C_681711|C_936968|C_936957|C_682256|C_735269|C_677249|C_756646|C_697479|C_948416|C_2335763|C_800360|C_756642
U_17719,C_781494|C_922850|C_697289|C_943237|C_747024|C_682515|C_943250|C_680845|C_697206|C_696886|C_682588|C_837690|C_697018
U_17721,C_948113|C_677049|C_697026|C_696911|C_735259
U_17731,C_681414|C_681711|C_1764846|C_735351|C_677236|C_676683|C_697034|C_681715
U_17737,C_681414|C_735269|C_697024|C_629559|C_697034|C_677049|C_707025|C_680860|C_943228|C_681034|C_2343522
U_17740,C_676975|C_697212
U_17753,C_681452|C_845950|C_681414|C_1844106
U_17754,C_680774|C_677236|C_696724
U_17758,C_1794464|C_1795810
U_17767,C_819191|C_629559
U_17768,C_697024|C_1641647|C_735269
U_17774,C_747227|C_898359|C_943228|C_707081|C_697068|C_682259|C_881480|C_788575|C_1794464
U_17796,C_707096|C_939336
U_17810,C_746997|C_682588|C_696679|C_677146|C_735107|C_696882|C_682794|C_681034|C_697096|C_696915|C_781494
U_17826,C_681711|C_862620|C_681406
U_17843,C_696994|C_707126|C_1025064|C_696968|C_677023|C_676963|C_682343|C_747696|C_680785|C_696972|C_879045
U_17848,C_837980|C_1732839
U_17856,C_682268|C_763992|C_677146|C_883345
U_17857,C_694143|C_680802|C_680933|C_696835|C_696927|C_677042|C_674923|C_676913|C_854855|C_735381|C_682679|C_926175|C_707025|C_854832|C_697161|C_696884|C_682742|C_907964|C_947773|C_677047|C_947233|C_879074|C_682458|C_681169|C_2229913|C_680886|C_696905|C_697094
U_18103,C_681754|C_735214
U_18159,C_707031|C_674920
U_18230,C_948421|C_696994
U_18236,C_1794464|C_677023|C_1732839|C_697293|C_697032|C_697039
U_18287,C_697828|C_696835
U_18296,C_931245|C_696942|C_735244|C_873864|C_696562|C_735153|C_1686679|C_629559|C_696968|C_696994|C_1682833|C_682284|C_866769|C_1428968
U_18327,C_707119|C_697381|C_697130|C_697405|C_697188|C_707038|C_1755888|C_758207
U_18338,C_697191|C_682620|C_696989
U_18374,C_696942|C_735244|C_707373|C_873864
U_18433,C_735351|C_674903|C_676683|C_676642|C_697821|C_677076
U_18569,C_681754|C_1794464
U_18622,C_674903|C_735395|C_682470|C_854901|C_676934|C_680790|C_901922|C_680752|C_697072|C_696704|C_784387|C_697289|C_948212|C_676820|C_680805|C_676659|C_911168|C_936983|C_707035|C_696506|C_696897|C_696954|C_949541|C_735050|C_943267|C_676996|C_707037|C_696928|C_677167
U_18646,C_696994|C_629559
U_18695,C_677077|C_735351
U_18741,C_696889|C_697018|C_680824|C_682330|C_943255|C_697825|C_1760314|C_680845|C_1896509
U_18782,C_676651|C_936913
U_18798,C_947237|C_696826|C_735183
U_18810,C_707031|C_881436
U_18964,C_680836|C_682546|C_680920|C_682314|C_676685|C_677010|C_674920|C_682515|C_697398|C_676651|C_682210|C_697025|C_674938|C_696908|C_676649|C_680745|C_677095|C_697191|C_682312|C_696988|C_682319|C_676661|C_947262|C_735351|C_694136|C_955163|C_697034|C_947244|C_676676|C_1789688|C_681470|C_947241|C_696976|C_681407|C_697032|C_629559
U_18971,C_697398|C_1755951|C_1755952|C_697407
U_18992,C_770784|C_735214|C_680790|C_680927|C_680722|C_697405
U_19154,C_682259|C_948078|C_697018|C_697166|C_697149|C_788575|C_943250|C_922850|C_707031|C_697778|C_1732839|C_1428968|C_696679|C_1410096|C_2095102
U_19224,C_799796|C_759037|C_696724|C_697055|C_697149
U_19558,C_760442|C_696754|C_697117
U_19575,C_696994|C_677077|C_682184|C_735102|C_735116|C_735110|C_735107|C_845673|C_800360|C_676907|C_697273|C_707096|C_681005
U_19857,C_682531|C_682525
U_20026,C_674920|C_707031|C_800360|C_948123|C_948116
U_20128,C_1741554|C_681087
U_20245,C_883345|C_697821
U_20269,C_697653|C_682350|C_1811742|C_682514|C_681491|C_948118|C_747681|C_1811739|C_819285
U_20282,C_696841|C_697034|C_696626|C_696655|C_948414|C_707032|C_1527465|C_697381|C_707119|C_697075|C_697087|C_799796|C_677146|C_676996|C_697375|C_682485|C_697236|C_696700|C_697188|C_677031|C_677020|C_677028|C_697069|C_674971|C_676932|C_696724|C_799800|C_735317|C_680741
U_20287,C_677099|C_819279|C_697285|C_735335|C_682440|C_948142|C_697475|C_948245|C_696889|C_682331|C_681406|C_936945|C_1410386|C_680958|C_681006|C_696785|C_1731881|C_697405|C_680752|C_682734|C_1438319|C_697828|C_697423|C_707096|C_677045|C_697677|C_682373|C_707035|C_697096|C_697100|C_697106|C_677136|C_697110|C_682685|C_682794|C_2308093|C_707031|C_697236|C_697427|C_694143|C_854855|C_840084|C_696998|C_696807|C_866756
U_20295,C_680979|C_808534
U_20310,C_1428968|C_680933|C_1903985
U_20315,C_811503|C_810349|C_707373|C_813434|C_681636|C_697121|C_679390|C_800360|C_749756|C_735094|C_784387|C_694163|C_697110|C_825821|C_875624|C_879104|C_797919|C_680785|C_696908|C_681005|C_676683|C_682157|C_735079|C_887098|C_823333|C_911133|C_908991|C_681611|C_697113|C_735032|C_681039|C_936971|C_936949|C_936983|C_934532|C_936945|C_697265|C_943241|C_825832|C_737493|C_688336|C_735030|C_758194|C_948413|C_948239|C_948148|C_948395|C_948436|C_948262|C_948388|C_947164|C_948415|C_873864|C_948235|C_948044|C_948081|C_948389|C_948433|C_682383|C_735051|C_697677|C_697011|C_696998|C_948103|C_947266|C_948417|C_948109|C_916843|C_851364|C_947152|C_934496|C_948296|C_934530|C_911168|C_926175|C_898292|C_890125|C_682794|C_947250|C_934526|C_866182|C_681163|C_682549|C_681091|C_696610|C_682685|C_697035|C_697006|C_697106|C_682472|C_681073|C_681115|C_797938|C_758201|C_735064|C_931250|C_681756|C_943267|C_919146|C_934534|C_948424|C_947154|C_907951|C_754897|C_948075|C_707127|C_948080|C_947229|C_948050|C_735046|C_948083|C_881485|C_948040|C_696928|C_947248|C_948411|C_917311|C_948136|C_696927|C_697046|C_943250|C_936990|C_907961|C_949540|C_697173|C_735364|C_854898|C_791822|C_681439|C_680979|C_682239|C_681655|C_947244|C_1434593|C_907968|C_735226|C_696709|C_948409|C_1645365|C_1686679|C_948410|C_1714448|C_682506|C_1755895|C_1756066|C_1767587|C_948153|C_1683594|C_1771170|C_735288|C_1795810|C_1712435|C_1724288|C_682516|C_1825107|C_1875488|C_1875498|C_1875512|C_1828098|C_1864060|C_1765607|C_791738|C_948267|C_680732|C_682589|C_1741534|C_1829948|C_1410076|C_1732839|C_1836502|C_1903965|C_685689|C_948421|C_697051|C_948214|C_769301|C_682304|C_682567|C_947249|C_680712|C_893822|C_681699|C_1776761|C_681011|C_1526890|C_1811728|C_1903973|C_1789697|C_1800545|C_1992929|C_1997524|C_682240|C_681027|C_948113|C_680789|C_735066|C_680821|C_1741505|C_1886696|C_1756674|C_696597|C_1912006|C_1918363|C_2097435|C_682496|C_793017|C_1924175|C_776850|C_1912010|C_1718815|C_1903992|C_1755887|C_2203212|C_2033947|C_1771160|C_934535|C_2141876|C_1912016|C_2266755|C_2266777|C_2297243|C_2141845|C_1944717|C_2059299|C_916130|C_2266768|C_2302877|C_2308104|C_2301265|C_2328471|C_2328543|C_2328468|C_2328478|C_2335763
U_20329,C_682277|C_677167|C_677031|C_1899192|C_1912188|C_883345|C_770738
U_20365,C_696659|C_677095|C_677087|C_697117|C_677243
U_20370,C_680730|C_735351|C_676683|C_949540|C_682509
U_20375,C_909094|C_1429002|C_947253|C_735164|C_770766|C_680814|C_682346|C_682759|C_947149|C_697091
U_20390,C_769293|C_735157|C_883345|C_770738|C_680762
U_20394,C_681034|C_943228|C_786631|C_734035
U_20395,C_735351|C_682624|C_749807|C_696946|C_793017|C_682138|C_936945|C_936913|C_681005|C_776850|C_674971|C_735050|C_697289|C_677055|C_680870|C_677102|C_682496|C_682822|C_696855|C_707037|C_707035|C_680745|C_697423|C_696923|C_680770|C_680777|C_681027|C_676697|C_682357|C_697721|C_948251|C_947250|C_1434593|C_677061|C_696988|C_682679|C_735431|C_680877|C_735338|C_696945|C_908991|C_697035|C_1741500|C_682275|C_947237|C_825821|C_747690|C_813434|C_735335|C_679390|C_685664|C_680923|C_707112|C_681074|C_735079|C_681636|C_681690|C_682168|C_948296|C_947244|C_948423|C_682149|C_696814|C_694168|C_926165|C_1824926|C_697791|C_697130|C_697405|C_697821|C_674920|C_707038|C_697108|C_676969|C_696800|C_1762748
U_20400,C_681754|C_948269|C_680823|C_1526890|C_696946|C_948092|C_948431|C_735342|C_697270|C_697032|C_735283|C_916838|C_746973|C_947252|C_948427|C_948410|C_681382|C_1837426
U_20403,C_911733|C_955163|C_674912|C_697106|C_677136|C_948411|C_697051|C_937262|C_674910|C_707037|C_680754
U_20421,C_682458|C_770784|C_696720|C_735342|C_879040
U_20432,C_697821|C_680910|C_883372|C_883345
U_20455,C_883345|C_696922|C_707081|C_696854|C_677133|C_682379|C_680762
U_20480,C_1903985|C_696724
U_20643,C_696994|C_854839
U_20659,C_948432|C_677243
U_20775,C_2059286|C_707038|C_696724|C_697087
U_20787,C_682349|C_696994|C_696968|C_697032|C_629559|C_873858|C_707031|C_788575|C_948411|C_697293|C_682383|C_682427|C_682602|C_680751|C_682266|C_697034|C_677095|C_680898|C_696808|C_697684|C_735239|C_697068
U_20985,C_680716|C_697748
U_21020,C_735046|C_696700|C_697748
U_21028,C_597367|C_655852|C_654554|C_655850|C_629503|C_597314|C_629558|C_654506|C_696994|C_677038|C_735157|C_677136|C_735123|C_697008|C_916828|C_696679|C_936913|C_1428968|C_948427|C_1764846|C_682415|C_696700|C_883345|C_948417|C_1918363|C_1906555
U_21045,C_916828|C_696626|C_801420|C_677049
U_21114,C_1797904|C_696922
U_21138,C_697091|C_948468|C_873864
U_21172,C_682141|C_696976|C_680915
U_21190,C_697032|C_682581|C_697039
U_21292,C_682656|C_682659|C_682653|C_682372|C_697106
U_21300,C_682458|C_682546|C_890259|C_680777|C_697020|C_696994|C_679390|C_697802|C_676687|C_1806527
U_21349,C_854866|C_697821
U_21541,C_697405|C_680779|C_697048
U_21645,C_696994|C_696968|C_754897|C_680726|C_876705|C_696980|C_697034|C_681076|C_696942|C_735395|C_696939|C_697191|C_697007|C_677004|C_1527362|C_1903976|C_801420|C_697684|C_696911|C_707068|C_676696|C_1891384|C_948414|C_682739|C_696999|C_680805|C_677087|C_1771177|C_1800063|C_696892|C_677049|C_1899192|C_1732839
U_21695,C_697821|C_677218
U_21726,C_682147|C_681255|C_680753|C_682473|C_680933|C_927967|C_934526|C_682128|C_682327|C_879054|C_707373|C_680722|C_696835|C_677077|C_934510|C_681754|C_799931|C_696927|C_696908|C_696586|C_948141|C_696918|C_948118|C_947257|C_682313|C_696841|C_801446|C_682734|C_735046|C_907940|C_943271|C_697091|C_697026|C_696928|C_936971|C_948431|C_948409|C_676664|C_948410|C_948419|C_677042|C_948421|C_1410371|C_907961|C_682195|C_948424|C_948417|C_735239|C_948435|C_681519|C_769301|C_697165|C_1428968|C_1718815|C_936945|C_947244|C_696597|C_682210|C_735405|C_677020|C_947241|C_947240|C_948214|C_680740|C_936913|C_949540|C_922850|C_943250|C_948101|C_943228|C_819285|C_734011|C_735175|C_898310|C_947262|C_680823|C_754135|C_680961|C_879045|C_707360|C_679390|C_681636|C_680963|C_697051|C_890220|C_682602|C_948038|C_947229|C_756665|C_681005|C_1758019|C_947255|C_707035|C_697423|C_682485|C_707127|C_854902|C_881485|C_680762|C_948153|C_948414|C_781445|C_677047|C_948415|C_793017|C_781627|C_747044|C_948430|C_948209|C_682240|C_851362|C_840084|C_1825107|C_911165|C_948408|C_1714443|C_677243|C_845674|C_1806527|C_1410126|C_758190|C_948103|C_734037|C_697034|C_677028|C_947250|C_685664|C_934528|C_682515|C_735335|C_677109|C_800360|C_681730|C_696863|C_1741554|C_943267|C_887098|C_680784|C_1903985|C_947252|C_697726|C_1738818|C_811503|C_948389|C_707037|C_1527465|C_1903983|C_682193|C_1749554|C_1789696|C_680731|C_1526890|C_682633|C_682523|C_1903976|C_696993|C_696697|C_674968|C_1903988|C_680714|C_697023|C_680765|C_682141|C_911664|C_680733|C_680952|C_1412527|C_1646044|C_2059295|C_677095|C_680877|C_2059297|C_1960452|C_934535|C_1918338|C_1997524|C_760442|C_2227020|C_845673|C_2189666|C_2297236|C_1862240|C_697161|C_1679989|C_2297227|C_2308102|C_2301265|C_2316355|C_735241|C_2338353|C_2328543|C_2336296|C_948423|C_697677|C_947258|C_1750851|C_876705|C_1750793|C_680970|C_2335763|C_1886668
U_21775,C_1718815|C_682340
U_21777,C_696994|C_697034
U_21832,C_696954|C_1428968
U_21852,C_697415|C_680759|C_799791|C_2256608
U_21853,C_696994|C_854866|C_697828|C_823308|C_696679|C_674938|C_782555|C_746997
U_21859,C_682586|C_674903|C_697034|C_674910|C_697005|C_680754|C_791822|C_682277|C_948395|C_696946|C_681005|C_677004|C_680753
U_21864,C_674920|C_696841|C_697748|C_680933|C_676907
U_21879,C_799796|C_955163|C_680745|C_694136|C_696994|C_883345|C_770738|C_943253|C_707031|C_697293|C_680754|C_758928|C_682379|C_696829|C_697375|C_1428968|C_931245|C_677110|C_629559|C_697034|C_676656|C_696724|C_782490|C_696954|C_799800|C_696897|C_734011|C_697821|C_936987|C_676648|C_676651|C_1765606|C_1756077|C_696946|C_707081|C_680759|C_948408|C_747047|C_922865
U_21975,C_735164|C_760442
U_22154,C_696679|C_697149
U_22245,C_696918|C_866164
U_22280,C_697034|C_707032
U_22291,C_879040|C_680961|C_676697|C_735342|C_697161|C_696884|C_735241|C_681369|C_682575|C_696993|C_680943|C_681396|C_917311|C_696954|C_676676
U_22333,C_680740|C_854839|C_682137|C_854846|C_948409|C_881485|C_682661|C_696922|C_681707|C_680762|C_735157
U_22471,C_685684|C_819285|C_883345|C_1732839|C_682415|C_735288|C_681678|C_682485|C_1776316|C_697791|C_760442|C_936990|C_801420|C_696700|C_936973|C_677010
U_22504,C_735239|C_682346|C_948409|C_677129
U_22505,C_948285|C_681406|C_811503
U_22580,C_681453|C_801443
U_22605,C_797938|C_682586|C_697791|C_697797|C_696855|C_682697
U_22632,C_697018|C_680761|C_676697|C_697289|C_682473|C_735269|C_797938|C_735157|C_696901|C_682147|C_735214|C_681255|C_866164|C_680770|C_696923|C_696927|C_677042|C_696991|C_680732|C_697284|C_680733|C_697423|C_680777|C_680927|C_707373|C_707096|C_677045|C_781494|C_697828|C_682610|C_749807|C_697019|C_677077|C_676932|C_696911|C_801420|C_696679|C_674903|C_707031|C_696942|C_696826|C_676673|C_697293|C_854843|C_696685|C_696686|C_735378|C_680779|C_680993|C_735325|C_707112|C_733993|C_682387|C_735321|C_697285|C_922850|C_936990|C_943223|C_707456|C_682597|C_735373|C_680890|C_696700|C_873864|C_936943|C_696729|C_696994|C_681711|C_696918|C_681655|C_707093|C_676966|C_682239|C_697307|C_697265|C_756654|C_697299|C_737512|C_676683|C_955163|C_696928|C_948409|C_697791|C_788575|C_948410|C_948419|C_1641647|C_735149|C_681475|C_677020|C_936913|C_735046|C_947773|C_931245|C_707081|C_682164|C_697821|C_1738993|C_947252|C_782490|C_799796|C_947244|C_682515|C_862963|C_1732839|C_676656|C_680933|C_696746|C_948411|C_948427|C_1714443|C_1806527|C_883345|C_898349|C_922867|C_734037|C_697024|C_948431|C_1724291|C_949540|C_1429002|C_681742|C_697270|C_676969|C_682512|C_677157|C_1738959|C_1903985|C_697130|C_1916172|C_1894860|C_629559|C_1428968|C_674971|C_862620
U_22634,C_680835|C_697048|C_694163|C_879104|C_735069
U_22677,C_682586|C_677159|C_697034|C_696700|C_677010|C_696614|C_681330|C_784172|C_682672|C_697267|C_676656|C_674920|C_696724|C_696954|C_682442|C_735351|C_677031|C_676683|C_697091|C_680754|C_735342|C_758221
U_22721,C_735317|C_799796
U_22728,C_697039|C_629559|C_676917|C_697007|C_948136|C_851362|C_697041|C_682169|C_681007|C_1907833|C_677249|C_696927|C_682704|C_854855|C_677136|C_801443|C_674920|C_677031|C_697032
U_22743,C_697374|C_697729|C_696955
U_22809,C_883345|C_854871|C_823308|C_854870
U_22901,C_760442|C_681034
U_23048,C_907940|C_696682
U_23108,C_948141|C_677146|C_907964|C_890259
U_23121,C_677236|C_735094|C_696911|C_676683|C_696746|C_682485|C_681655|C_629559|C_696968|C_948101|C_696700|C_696724|C_799796|C_746997|C_697176|C_707037|C_694143|C_697208|C_747024|C_677159|C_854868|C_682671|C_697306|C_680738|C_808526|C_1412527|C_735362|C_947253|C_682709|C_947244|C_948419|C_697025|C_676658
U_23164,C_696994|C_697360
U_23318,C_697791|C_682610|C_854871
U_23414,C_735164|C_760442
U_23489,C_696994|C_629559
U_23517,C_674903|C_696994|C_697188|C_676662|C_707035|C_697423|C_680805|C_682195|C_879054|C_697069|C_707025
U_23620,C_707038|C_682747
U_23649,C_866164|C_823317|C_696787|C_922865|C_696918
U_23850,C_931245|C_735214|C_677009|C_866756|C_707083|C_680805|C_697092|C_735239
U_23877,C_696911|C_676913|C_676658|C_735341
U_23997,C_735342|C_696994|C_707038|C_696686
U_24013,C_674903|C_854839
U_24021,C_737512|C_696976|C_697096|C_697381|C_707119|C_680789|C_697802|C_676969|C_676683|C_735351|C_697005|C_696965|C_696674
U_24025,C_682152|C_680943|C_947252|C_735056|C_676661|C_922860|C_681627|C_696601|C_879073|C_707037
U_24043,C_697091|C_881480|C_1647264
U_24056,C_707031|C_682485|C_917306|C_948289|C_758886|C_696994|C_788575|C_1781818|C_1756077|C_922860|C_1886691|C_854839
U_24067,C_800360|C_697191|C_817691|C_681671|C_681663|C_677077|C_845674|C_697034|C_857823|C_879040|C_676659|C_674903|C_911165|C_916838|C_936973|C_799931|C_682709|C_948141|C_707037|C_948410|C_948419|C_948209|C_758204|C_947257|C_735351|C_697270|C_948427|C_947252|C_948409|C_1412527|C_948431|C_677042|C_1428968|C_1527465|C_680961|C_696835|C_735214|C_677047|C_676658|C_948235|C_733993|C_696968|C_682620|C_696647|C_948269|C_677164|C_696740|C_947773|C_879093|C_682473|C_677010|C_697791|C_948101|C_676932|C_682240|C_1800063|C_735405|C_1646044|C_1732839|C_1825107|C_1738818|C_1903985|C_934535|C_697405|C_677076|C_735143|C_1776316|C_1410117|C_2189666|C_696800|C_2255633|C_2316355|C_680927
U_24086,C_948141|C_680762|C_916828|C_734035|C_754135|C_707081|C_677146|C_677218|C_883345|C_696855|C_682442|C_735239|C_707373|C_697039|C_936973|C_948136|C_1903985
U_24087,C_674912|C_707032|C_916828
U_24089,C_879045|C_707031|C_676905|C_735241|C_680740|C_854839|C_696800|C_676913|C_676642|C_707022|C_682458|C_735405|C_682523|C_1755925|C_927967|C_682268|C_707081|C_754135|C_697401|C_696835|C_696976|C_1903985
U_24148,C_873864|C_680836|C_1806527|C_1903985
U_24164,C_735351|C_676932|C_696994|C_676683
U_24195,C_697566|C_676932|C_707081|C_696555|C_677136|C_674920|C_1527465
U_24226,C_697188|C_674971|C_677076|C_674910|C_676820|C_746985|C_707037|C_697284|C_680740|C_696946|C_943271
U_24233,C_682466|C_697117
U_24235,C_696994|C_696942
U_24241,C_948409|C_1829954|C_735046|C_676913|C_1862240|C_696841
U_24243,C_677076|C_1428968
U_24244,C_770784|C_697161|C_735405
U_24247,C_707127|C_1756060
U_24248,C_674920|C_676683|C_735351|C_676932|C_948427|C_696746|C_758194|C_948153|C_696625|C_696656|C_682356
U_24260,C_680886|C_674914|C_682458|C_682742|C_696884|C_677010|C_682759|C_696773|C_916828|C_697112|C_681012|C_680974|C_680830|C_948269|C_680991|C_1778570|C_1891046
U_24262,C_927967|C_879040
U_24263,C_735342|C_948427
U_24265,C_909097|C_677130
U_24275,C_682147|C_680993|C_934526|C_674910|C_854843|C_697293|C_697405|C_837735|C_682610|C_862620|C_922850|C_682522|C_680890|C_746971|C_697206|C_680905|C_682330|C_696908|C_697415|C_697025|C_696789|C_682636|C_696988|C_680761|C_696700|C_696679|C_697018|C_782555|C_746997|C_931248|C_943250|C_735175|C_682771|C_677105|C_676953|C_697165|C_674903|C_679390|C_781494|C_1641647|C_1718815|C_696994|C_948468|C_948410|C_879040|C_866769|C_1750851|C_682512|C_735405|C_1159827|C_707032|C_1903985|C_697825|C_676975|C_682229|C_682597|C_756710|C_682155|C_682309|C_680898|C_682349|C_1761368|C_854832|C_879069|C_2199453|C_682356|C_1886688|C_1756058|C_1864058|C_1765606|C_1764865|C_629559|C_697791|C_677010|C_676937|C_696899|C_697778|C_682381|C_682683|C_688390|C_681362|C_696692|C_696724|C_782490|C_697075|C_735364
U_24277,C_697797|C_697791|C_680754|C_682195|C_749769|C_680881|C_697253|C_682129|C_676995|C_696812|C_677181|C_682486|C_676907|C_789278|C_808526|C_800360|C_682473|C_676656|C_676687|C_770784|C_697072|C_697176|C_697075|C_697149|C_677146|C_694136|C_677010|C_694150|C_694144|C_696638|C_754135|C_681008|C_746960|C_681033|C_707365|C_680821|C_696801|C_734032|C_825824|C_682347|C_735094|C_735324|C_682704|C_682463|C_735214|C_680891|C_697360|C_789833|C_676932|C_769293|C_770738|C_696994|C_797938|C_696746|C_697018|C_696972|C_682222|C_697167|C_694162|C_682515|C_681362|C_682684|C_682415|C_734067|C_680803|C_680792|C_735197|C_676937|C_677150|C_682277|C_854832|C_735155|C_676683|C_887144|C_887103|C_875624|C_676820|C_696845|C_782490|C_746997|C_922850|C_943223|C_926165|C_737512|C_697299|C_696679|C_948241|C_696954|C_948427|C_696724|C_676651|C_697423|C_697096|C_857825|C_682400|C_948407|C_1412527|C_840084|C_682427|C_696928|C_707025|C_936990|C_676887|C_696687|C_948431|C_682750|C_681684|C_949541|C_697098|C_680738|C_948410|C_799931|C_948235|C_800391|C_677043|C_943241|C_682586|C_799796|C_948387|C_1552662|C_697821|C_1738959|C_948212|C_697566|C_819285|C_881485|C_707358|C_948085|C_948426|C_1776760|C_948415|C_947244|C_696826|C_1732839|C_680786|C_948038|C_682620|C_629559|C_1794464|C_677168|C_1795810|C_948137|C_696796|C_681345|C_677159|C_677049|C_1806527|C_682660|C_948417|C_680785|C_682589|C_696908|C_682314|C_696897|C_680751|C_786631|C_879050|C_682266|C_697825|C_854843|C_680770|C_681071|C_746985|C_862969|C_1903985|C_735317|C_696506|C_2266770|C_1741554|C_1925896
U_24284,C_682485|C_842836|C_697475|C_682358|C_735378|C_735373|C_786471|C_682531|C_682525|C_696787|C_696817|C_682624|C_707031|C_911733|C_682153|C_879040|C_676683|C_680931|C_916828|C_696994
U_24290,C_696907|C_696720|C_680975|C_948140|C_682190|C_854839|C_697791|C_883345|C_677010|C_854866|C_697828|C_680762|C_682129|C_735441|C_677133|C_677049|C_680903|C_756636|C_697395|C_1767126|C_881485|C_682240|C_1795810|C_1924709|C_948410|C_1410117|C_2242137
U_24296,C_697208|C_682618|C_680786|C_680792|C_781494|C_682463|C_808654|C_922850|C_681094|C_948468|C_682486|C_948074|C_854866|C_676953|C_854898|C_916828|C_676683|C_735351|C_955163|C_948409|C_682344|C_934517|C_707358|C_697236|C_948411
U_24300,C_696740|C_948419|C_682147|C_676696
U_24327,C_883345|C_707031|C_696724|C_697479|C_735046
U_24348,C_948415|C_682546|C_696700|C_674920|C_676913|C_697108
